Format Version,1.21,Take Name,Cabeza,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-09 10.32.21.262 AM,Total Frames in Take,1014,Total Exported Frames,254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Head,Head,Head,RArm,RArm,RArm,RLeg,RLeg,RLeg,LLeg,LLeg,LLeg,Torso,Torso,Torso,LArm,LArm,LArm
,,"8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E3570B8","8392B20CF49E3570B8","8392B20CF49E3570B8"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
112,3.733333,-0.141601,1.698955,0.036972,-0.066461,0.831142,-0.302368,-0.097849,0.093102,-0.233643,-0.096757,0.088547,0.214990,-0.161012,1.111706,-0.014361,-0.114630,0.837722,0.272003
113,3.766667,-0.140378,1.698486,0.040594,-0.066995,0.831024,-0.301906,-0.097850,0.093082,-0.233649,-0.096805,0.088550,0.214994,-0.161065,1.111667,-0.014277,-0.114505,0.838117,0.272543
114,3.800000,-0.138854,1.698251,0.043938,-0.067273,0.830963,-0.301543,-0.097843,0.093080,-0.233648,-0.096757,0.088550,0.214989,-0.161149,1.111627,-0.014191,-0.114470,0.838472,0.273012
115,3.833333,-0.137167,1.697984,0.047058,-0.067322,0.830815,-0.301203,-0.097849,0.093098,-0.233644,-0.096743,0.088557,0.214985,-0.161243,1.111619,-0.014144,-0.114161,0.838776,0.273570
116,3.866667,-0.135331,1.697763,0.050003,-0.067261,0.830520,-0.300943,-0.097846,0.093093,-0.233644,-0.096744,0.088547,0.214987,-0.161321,1.111593,-0.014124,-0.114005,0.838893,0.273875
117,3.900000,-0.133516,1.697519,0.052854,-0.067204,0.830285,-0.300779,-0.097849,0.093095,-0.233650,-0.096793,0.088560,0.214986,-0.161469,1.111553,-0.014110,-0.113837,0.839075,0.274077
118,3.933333,-0.131718,1.697114,0.055647,-0.067126,0.830050,-0.300672,-0.097850,0.093097,-0.233640,-0.096749,0.088541,0.215000,-0.161638,1.111531,-0.014080,-0.113706,0.839202,0.274223
119,3.966667,-0.130184,1.696799,0.058261,-0.067045,0.829808,-0.300637,-0.097856,0.093095,-0.233648,-0.096810,0.088551,0.214987,-0.161781,1.111556,-0.014112,-0.113642,0.839310,0.274275
120,4.000000,-0.128850,1.696388,0.060396,-0.067070,0.829650,-0.300588,-0.097861,0.093074,-0.233655,-0.096819,0.088538,0.214992,-0.161887,1.111590,-0.014134,-0.113636,0.839298,0.274240
121,4.033333,-0.128051,1.696028,0.061839,-0.067232,0.829563,-0.300554,-0.097852,0.093081,-0.233641,-0.096772,0.088531,0.214991,-0.161990,1.111654,-0.014141,-0.113723,0.839263,0.274160
