Format Version,1.21,Take Name,Take 2017-12-04 07.34.48 PM,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-12-04 07.34.48.522 PM,Total Frames in Take,2375,Total Exported Frames,595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,15.2,-0.584015,0.229182,0.001044,-0.778717,-0.338852,0.934433,0.323327,0.00123,0.066541,0.014996,-0.829433,0.554427,-0.424706,1.690125,-0.286208,0.000648,0.113467,-0.104211,-0.000649,-0.988061,-0.019406,0.077499,-0.199542,0.000931,-0.217827,0.105275,-0.187434,-0.952017,-0.02661,0.076421,0.207665,0.001043,0.015496,0.297182,-0.076552,-0.951621,0.045607,1.712054,-0.016306,0.000121,0.013475,-0.095417,-0.062242,0.993398,0.105671,1.288746,0.027316,0.002096
457,15.233333,-0.568446,0.207178,0.024619,-0.795827,-0.336849,0.946639,0.360343,0.001245,0.083951,0.00125,-0.82907,0.552806,-0.41536,1.695546,-0.307442,0.00068,0.11348,-0.104256,-0.000562,-0.988055,-0.019402,0.077492,-0.199545,0.000927,-0.218169,0.105152,-0.187184,-0.952002,-0.02652,0.076449,0.207631,0.001116,0.011539,0.301667,-0.078895,-0.950073,0.04362,1.712341,-0.015718,0.000167,0.014301,-0.09474,-0.061997,0.993467,0.105466,1.288684,0.027317,0.002064
458,15.266667,-0.545694,0.193301,0.042862,-0.814258,-0.33731,0.964613,0.397026,0.001212,0.097952,-0.013052,-0.827069,0.553346,-0.406552,1.698271,-0.329031,0.000606,0.113516,-0.104281,-0.000509,-0.988048,-0.019388,0.0775,-0.199554,0.000927,-0.217957,0.105384,-0.187115,-0.952039,-0.026554,0.076428,0.207656,0.00106,0.009782,0.303206,-0.080458,-0.949472,0.041524,1.712454,-0.01526,0.000143,0.01447,-0.094463,-0.061569,0.993517,0.105249,1.288602,0.027284,0.001977
459,15.3,-0.524719,0.186718,0.066895,-0.827848,-0.340058,0.987715,0.431767,0.001246,0.115385,-0.031875,-0.824662,0.552814,-0.398858,1.698013,-0.350322,0.000727,0.113567,-0.104289,-0.000394,-0.988042,-0.019371,0.077503,-0.199561,0.000921,-0.218125,0.105468,-0.186885,-0.952036,-0.026529,0.076463,0.207661,0.001073,0.006976,0.302829,-0.082553,-0.949437,0.039407,1.712658,-0.015052,0.000219,0.014516,-0.094588,-0.060961,0.993542,0.104971,1.288513,0.027217,0.001849
460,15.333333,-0.500935,0.183297,0.091631,-0.840875,-0.344582,1.015849,0.464185,0.001246,0.129272,-0.049614,-0.820127,0.555175,-0.392034,1.695034,-0.371346,0.000438,0.113558,-0.104354,-0.000185,-0.988036,-0.019366,0.077519,-0.199575,0.000937,-0.218081,0.105528,-0.186834,-0.952049,-0.026523,0.076468,0.20766,0.001074,0.006028,0.302909,-0.084361,-0.949259,0.037395,1.712756,-0.014906,0.00019,0.014435,-0.094622,-0.060112,0.993592,0.104632,1.288373,0.027125,0.001681
461,15.366667,-0.476517,0.183864,0.120078,-0.851297,-0.350234,1.048151,0.494066,0.001118,0.140234,-0.065826,-0.814139,0.559625,-0.386678,1.688666,-0.391848,0.000399,0.113618,-0.104366,0.000044,-0.988028,-0.019335,0.077508,-0.199585,0.000932,-0.218074,0.105522,-0.18686,-0.952046,-0.026528,0.076472,0.207664,0.001067,0.005005,0.302318,-0.086552,-0.949256,0.035569,1.712889,-0.014608,0.000156,0.014378,-0.094805,-0.059625,0.993605,0.104389,1.288333,0.027132,0.001666
462,15.4,-0.44763,0.18577,0.146361,-0.862378,-0.356707,1.083977,0.520246,0.001212,0.150172,-0.084088,-0.806231,0.566011,-0.382678,1.678899,-0.411828,0.000427,0.113719,-0.104384,0.000124,-0.988014,-0.019329,0.077516,-0.199589,0.000931,-0.217956,0.105456,-0.186966,-0.95206,-0.026551,0.076437,0.207657,0.001043,0.003104,0.30082,-0.089214,-0.949494,0.03393,1.713107,-0.013994,0.000143,0.013701,-0.094354,-0.059305,0.993676,0.104134,1.288346,0.027262,0.00171
463,15.433333,-0.418931,0.192383,0.171639,-0.870646,-0.363832,1.122622,0.542356,0.001204,0.162319,-0.099579,-0.79662,0.573701,-0.379978,1.665811,-0.430857,0.000772,0.113686,-0.104384,0.00009,-0.988018,-0.019334,0.077509,-0.199591,0.00094,-0.217978,0.105451,-0.187016,-0.952046,-0.026559,0.076436,0.207651,0.001045,0.001154,0.299457,-0.09061,-0.949797,0.032619,1.71324,-0.012893,0.000147,0.015412,-0.114205,-0.047927,0.992181,0.102457,1.287959,0.02631,0.002521
464,15.466667,-0.394047,0.202894,0.200859,-0.873623,-0.370831,1.163045,0.560386,0.00124,0.168732,-0.115897,-0.784574,0.585271,-0.378427,1.649332,-0.448838,0.000794,0.113681,-0.104414,0.000011,-0.988015,-0.019341,0.077507,-0.199595,0.000931,-0.218082,0.105453,-0.18698,-0.952029,-0.026543,0.07648,0.207652,0.001062,-0.001263,0.297767,-0.092347,-0.950161,0.031581,1.713413,-0.01137,0.00017,0.014839,-0.113145,-0.047826,0.992316,0.102339,1.287778,0.026675,0.002455
465,15.5,-0.36688,0.215709,0.226398,-0.876135,-0.377707,1.204713,0.573983,0.001287,0.172278,-0.132721,-0.770701,0.598937,-0.378009,1.629217,-0.46584,0.000672,0.113684,-0.104396,-0.000118,-0.988017,-0.019359,0.077511,-0.199591,0.000939,-0.218059,0.105422,-0.187,-0.952034,-0.026541,0.076473,0.207651,0.001073,-0.005224,0.29589,-0.092969,-0.950673,0.030909,1.713627,-0.009414,0.000193,0.014157,-0.112902,-0.047262,0.992381,0.102367,1.287508,0.027059,0.002383
466,15.533333,-0.339178,0.231868,0.251568,-0.876304,-0.384475,1.247165,0.583654,0.001178,0.176958,-0.144885,-0.754834,0.614752,-0.378661,1.606548,-0.481104,0.00078,0.113626,-0.104337,-0.00041,-0.98803,-0.019372,0.077511,-0.199587,0.000928,-0.218001,0.10537,-0.18702,-0.952048,-0.026553,0.076478,0.207641,0.001074,-0.009595,0.294466,-0.092514,-0.951125,0.030516,1.713809,-0.00713,0.000214,0.013209,-0.112831,-0.046988,0.992415,0.102381,1.287295,0.027706,0.002304
467,15.566667,-0.316413,0.249154,0.280984,-0.871122,-0.39035,1.28959,0.589473,0.00122,0.174645,-0.160547,-0.739881,0.629523,-0.379517,1.581452,-0.494908,0.000921,0.113641,-0.104289,-0.000513,-0.988033,-0.019391,0.07751,-0.199577,0.000928,-0.218037,0.105347,-0.187147,-0.952018,-0.026567,0.076467,0.207653,0.001073,-0.013562,0.292414,-0.091534,-0.951804,0.030298,1.713891,-0.004854,0.000214,0.012217,-0.112941,-0.047476,0.992392,0.102101,1.287268,0.028316,0.002233
468,15.6,-0.291502,0.268363,0.304478,-0.866199,-0.395274,1.331856,0.591783,0.001158,0.168229,-0.178336,-0.724169,0.644573,-0.380462,1.554515,-0.50686,0.000745,0.113654,-0.104261,-0.000599,-0.988034,-0.019398,0.077511,-0.199572,0.000931,-0.217689,0.105203,-0.187496,-0.952045,-0.026621,0.076421,0.207642,0.001042,-0.018471,0.290021,-0.08951,-0.952646,0.030411,1.714129,-0.00248,0.000234,0.011001,-0.114039,-0.04842,0.992235,0.101738,1.287302,0.028873,0.002241
469,15.633333,-0.26699,0.288294,0.322308,-0.861232,-0.399554,1.37272,0.590343,0.001137,0.165575,-0.189349,-0.7073,0.66065,-0.381637,1.526496,-0.516478,0.000648,0.113611,-0.104245,-0.000634,-0.988041,-0.019403,0.077501,-0.19957,0.000928,-0.217785,0.105176,-0.187598,-0.952006,-0.026635,0.076421,0.207658,0.001043,-0.021635,0.287207,-0.087949,-0.953577,0.03067,1.714308,-0.000351,0.000255,0.010243,-0.115731,-0.048993,0.992019,0.1012,1.287191,0.029391,0.002208
470,15.666667,-0.242172,0.309553,0.334435,-0.856553,-0.403298,1.412049,0.58572,0.001142,0.163295,-0.204132,-0.690344,0.674604,-0.382684,1.497157,-0.524429,0.000677,0.113606,-0.104237,-0.000668,-0.988042,-0.019406,0.077504,-0.199564,0.00093,-0.21782,0.105148,-0.187756,-0.95197,-0.026647,0.076422,0.207669,0.001041,-0.025009,0.285086,-0.085659,-0.954339,0.031036,1.71442,0.001786,0.000284,0.009216,-0.118063,-0.049813,0.991713,0.100505,1.287065,0.029821,0.002137
471,15.7,-0.213774,0.330731,0.338533,-0.854584,-0.406571,1.449576,0.57817,0.001139,0.161085,-0.216901,-0.672933,0.688597,-0.383773,1.467112,-0.530044,0.000599,0.113651,-0.104191,-0.000677,-0.988042,-0.019411,0.077508,-0.199561,0.000929,-0.217864,0.105161,-0.187815,-0.951946,-0.026664,0.07642,0.207675,0.001039,-0.028922,0.283301,-0.084107,-0.954898,0.031293,1.714594,0.003744,0.000373,0.007262,-0.117473,-0.052227,0.991675,0.09989,1.28717,0.030566,0.002068
472,15.733333,-0.183751,0.352833,0.340646,-0.851883,-0.409259,1.484691,0.568126,0.001086,0.160463,-0.222746,-0.654218,0.704723,-0.384762,1.436272,-0.533587,0.000696,0.113617,-0.104185,-0.000741,-0.988047,-0.019417,0.077503,-0.199555,0.000931,-0.218044,0.104912,-0.187945,-0.951907,-0.026621,0.076432,0.207647,0.001098,-0.031469,0.281311,-0.082115,-0.955579,0.031813,1.7147,0.005602,0.000256,0.006203,-0.117735,-0.054038,0.991554,0.099269,1.287302,0.03099,0.001961
473,15.766667,-0.160654,0.374075,0.348488,-0.844283,-0.41083,1.517201,0.556528,0.000996,0.163738,-0.226759,-0.63342,0.721491,-0.385175,1.404916,-0.535676,0.000642,0.113553,-0.104137,-0.000825,-0.988059,-0.019432,0.077501,-0.199544,0.000929,-0.21807,0.104898,-0.187984,-0.951895,-0.026632,0.076435,0.207652,0.001099,-0.033212,0.28051,-0.080981,-0.955852,0.032227,1.714729,0.007209,0.000278,0.005526,-0.118285,-0.055087,0.991435,0.098655,1.287246,0.031205,0.001898
474,15.8,-0.142932,0.39376,0.360783,-0.833282,-0.411777,1.547325,0.543279,0.000989,0.163981,-0.233219,-0.611809,0.737841,-0.384663,1.373141,-0.536786,0.000753,0.113531,-0.104149,-0.000875,-0.98806,-0.019439,0.077495,-0.199542,0.000928,-0.218022,0.104907,-0.18797,-0.951908,-0.026632,0.076434,0.207656,0.001099,-0.035534,0.279939,-0.079205,-0.956085,0.032701,1.714725,0.008762,0.000299,0.003454,-0.115152,-0.057916,0.991652,0.098146,1.28725,0.031591,0.001909
475,15.833333,-0.125325,0.410858,0.367342,-0.824954,-0.411965,1.575001,0.529193,0.001087,0.158783,-0.242163,-0.589633,0.753975,-0.383,1.341757,-0.536622,0.000693,0.113538,-0.104139,-0.000885,-0.98806,-0.019445,0.077494,-0.199539,0.000925,-0.218041,0.104863,-0.188035,-0.951895,-0.026638,0.076433,0.207648,0.001095,-0.037425,0.278677,-0.077875,-0.95649,0.03306,1.714733,0.010132,0.000288,-0.005326,-0.088545,-0.076196,0.993139,0.098985,1.288494,0.033136,0.001413
476,15.866667,-0.110941,0.426649,0.377804,-0.814203,-0.412013,1.599947,0.513656,0.001136,0.155816,-0.24895,-0.568009,0.768837,-0.381314,1.310936,-0.534236,0.0005,0.113464,-0.104136,-0.000955,-0.988069,-0.019447,0.077492,-0.199534,0.000929,-0.218052,0.104855,-0.188047,-0.951891,-0.026635,0.076438,0.207649,0.001092,-0.038975,0.278008,-0.076761,-0.956713,0.033326,1.714756,0.011289,0.000265,-0.007221,-0.09274,-0.075251,0.992816,0.09834,1.288348,0.032751,0.00147
477,15.9,-0.099302,0.444446,0.386586,-0.801972,-0.412247,1.622475,0.497113,0.001274,0.144542,-0.254607,-0.548197,0.783431,-0.379433,1.280615,-0.529276,0.000662,0.113465,-0.104152,-0.000961,-0.988067,-0.019448,0.077489,-0.199525,0.000931,-0.218082,0.104877,-0.188018,-0.951888,-0.026635,0.076441,0.207653,0.001091,-0.040737,0.276822,-0.075851,-0.957056,0.033515,1.714785,0.012333,0.000252,-0.009062,-0.092883,-0.077236,0.992636,0.09783,1.28859,0.032732,0.00194
478,15.933333,-0.088633,0.463068,0.397123,-0.787404,-0.413315,1.641926,0.478842,0.001318,0.136976,-0.256111,-0.528055,0.797999,-0.37849,1.2513,-0.521383,0.000455,0.113429,-0.104156,-0.000902,-0.988071,-0.019446,0.077483,-0.199521,0.000929,-0.218121,0.104858,-0.18802,-0.95188,-0.026634,0.076442,0.20765,0.001091,-0.042143,0.276027,-0.07559,-0.957246,0.033676,1.714757,0.013278,0.000255,-0.044247,-0.110712,-0.068119,0.990528,0.097981,1.283645,0.023683,0.000707
479,15.966667,-0.082761,0.482964,0.403476,-0.772724,-0.415202,1.658678,0.459147,0.001312,0.127067,-0.257619,-0.510029,0.810775,-0.377866,1.223281,-0.511134,0.000447,0.11341,-0.10416,-0.000873,-0.988073,-0.019446,0.077481,-0.199523,0.000928,-0.218046,0.104888,-0.188033,-0.951892,-0.026636,0.076443,0.207655,0.001092,-0.043769,0.275049,-0.075373,-0.957471,0.033851,1.714684,0.014247,0.000288,-0.045445,-0.112684,-0.070037,0.990117,0.098198,1.283546,0.023472,0.000932
480,16,-0.076152,0.502265,0.406164,-0.75958,-0.417884,1.672567,0.43837,0.001307,0.110755,-0.263579,-0.495985,0.819914,-0.377431,1.196544,-0.498822,0.000452,0.113386,-0.104146,-0.000874,-0.988077,-0.019439,0.077479,-0.199519,0.000927,-0.218082,0.104841,-0.188046,-0.951886,-0.026642,0.076449,0.207653,0.001091,-0.045811,0.273964,-0.074844,-0.957728,0.034088,1.71464,0.01511,0.000235,-0.046511,-0.114211,-0.071544,0.989785,0.098478,1.283469,0.02326,0.001085
481,16.033333,-0.075379,0.522626,0.407726,-0.744943,-0.421906,1.683123,0.416788,0.001347,0.104558,-0.250857,-0.475036,0.836947,-0.378136,1.171474,-0.483687,0.000481,0.113374,-0.104146,-0.000863,-0.988079,-0.019439,0.077479,-0.199514,0.000932,-0.21801,0.104832,-0.188112,-0.951891,-0.026646,0.076447,0.207651,0.00109,-0.047397,0.271442,-0.074577,-0.95839,0.034427,1.714592,0.015884,0.000234,-0.047629,-0.114858,-0.073007,0.98955,0.098716,1.283443,0.023082,0.001144
482,16.066667,-0.07284,0.543188,0.402351,-0.733318,-0.427382,1.690658,0.394297,0.001253,0.092729,-0.244136,-0.460432,0.848411,-0.379242,1.148358,-0.466662,0.00055,0.113377,-0.104126,-0.000838,-0.98808,-0.019436,0.077478,-0.199517,0.000927,-0.218098,0.104827,-0.188118,-0.95187,-0.026648,0.076451,0.207651,0.00109,-0.048239,0.26727,-0.074357,-0.959537,0.034787,1.714538,0.016416,0.00024,-0.048374,-0.11677,-0.074546,0.989175,0.099076,1.283589,0.022976,0.001253
483,16.1,-0.069795,0.563381,0.391066,-0.72443,-0.434073,1.694875,0.371312,0.001256,0.077626,-0.232053,-0.445195,0.861352,-0.380851,1.127334,-0.447681,0.00048,0.113377,-0.104151,-0.000829,-0.988078,-0.019435,0.077473,-0.199519,0.000929,-0.21802,0.104821,-0.188196,-0.951873,-0.026654,0.076453,0.207645,0.001091,-0.049022,0.260114,-0.073744,-0.961509,0.035175,1.71451,0.016454,0.000244,-0.048692,-0.119288,-0.075625,0.988777,0.099595,1.28391,0.022791,0.001386
484,16.133333,-0.071472,0.58113,0.381228,-0.715434,-0.442105,1.695798,0.348694,0.001262,0.067422,-0.212505,-0.429602,0.875065,-0.383211,1.108613,-0.426932,0.000561,0.113385,-0.104158,-0.000845,-0.988076,-0.019429,0.077473,-0.199529,0.000936,-0.218039,0.104839,-0.188145,-0.951877,-0.026653,0.076452,0.207641,0.001092,-0.046897,0.252888,-0.073258,-0.963578,0.035794,1.714332,0.016032,0.000254,-0.048737,-0.120997,-0.076245,0.98852,0.099907,1.284156,0.022717,0.001387
485,16.166667,-0.076707,0.597284,0.370308,-0.707276,-0.450879,1.693931,0.326472,0.001224,0.049635,-0.203139,-0.419134,0.883514,-0.385528,1.092203,-0.405166,0.000506,0.113411,-0.104188,-0.000778,-0.98807,-0.019424,0.077474,-0.199533,0.000933,-0.218025,0.104803,-0.188133,-0.951886,-0.026653,0.076453,0.207637,0.00109,-0.04542,0.248225,-0.072551,-0.964913,0.036612,1.714266,0.015524,0.000264,-0.048348,-0.122535,-0.075562,0.988402,0.100107,1.284516,0.022784,0.001392
486,16.2,-0.087166,0.611947,0.363681,-0.696892,-0.460197,1.688729,0.304237,0.001241,0.035316,-0.186705,-0.407912,0.89303,-0.388431,1.078047,-0.381965,0.000583,0.113505,-0.104185,-0.000768,-0.98806,-0.019422,0.077475,-0.199538,0.000932,-0.217965,0.104806,-0.188153,-0.951896,-0.026654,0.076454,0.207636,0.001088,-0.044217,0.247034,-0.071326,-0.965366,0.037648,1.714236,0.015239,0.00027,-0.047986,-0.123174,-0.07495,0.988387,0.100246,1.284737,0.022861,0.001368
487,16.233333,-0.099588,0.626715,0.355829,-0.686073,-0.470221,1.680552,0.2818,0.001152,0.018973,-0.175115,-0.400909,0.899026,-0.391713,1.066341,-0.358199,0.000673,0.113502,-0.104198,-0.000765,-0.988058,-0.019419,0.077472,-0.199543,0.000936,-0.217995,0.104819,-0.188118,-0.951894,-0.026647,0.076454,0.20763,0.001096,-0.043143,0.248358,-0.070107,-0.965164,0.038717,1.714123,0.015153,0.000295,-0.046953,-0.124145,-0.073984,0.988388,0.100392,1.284881,0.023014,0.001352
488,16.266667,-0.116549,0.641454,0.348376,-0.673489,-0.480357,1.669235,0.25916,0.001114,-0.002291,-0.16532,-0.395352,0.903527,-0.3952,1.056658,-0.33356,0.000589,0.113498,-0.104206,-0.000731,-0.988058,-0.019416,0.077475,-0.199549,0.000932,-0.217926,0.104817,-0.188133,-0.951907,-0.026648,0.076452,0.207632,0.001092,-0.042366,0.249686,-0.069592,-0.964893,0.039604,1.714107,0.015238,0.000274,-0.046464,-0.123683,-0.072433,0.988583,0.100481,1.285116,0.023197,0.001224
489,16.3,-0.136648,0.654873,0.339244,-0.661349,-0.490827,1.654411,0.236246,0.001121,-0.018556,-0.147976,-0.391707,0.907923,-0.399676,1.049673,-0.308353,0.000605,0.113595,-0.104202,-0.000688,-0.988047,-0.019414,0.077472,-0.199548,0.000933,-0.217937,0.104861,-0.188094,-0.951908,-0.026645,0.076448,0.207629,0.001093,-0.041144,0.25059,-0.069762,-0.964699,0.040364,1.714041,0.015283,0.000276,-0.04564,-0.123347,-0.071053,0.988764,0.100524,1.285196,0.023435,0.001128
490,16.333333,-0.14821,0.667896,0.319842,-0.655477,-0.501032,1.636321,0.212686,0.001109,-0.036408,-0.13483,-0.390828,0.909807,-0.404219,1.045243,-0.283226,0.000579,0.113617,-0.104183,-0.000684,-0.988047,-0.019411,0.077478,-0.199551,0.000936,-0.217942,0.104883,-0.188119,-0.951899,-0.026645,0.076455,0.207631,0.001096,-0.040582,0.250874,-0.070201,-0.964618,0.041028,1.714047,0.015145,0.000319,-0.044972,-0.123419,-0.07028,0.988841,0.100669,1.285259,0.023604,0.001062
491,16.366667,-0.171321,0.682248,0.30504,-0.641979,-0.510384,1.614305,0.189604,0.001075,-0.052403,-0.113979,-0.390785,0.911893,-0.409539,1.043426,-0.257975,0.000574,0.113581,-0.104198,-0.000658,-0.988049,-0.019407,0.077476,-0.199559,0.000932,-0.217998,0.104898,-0.188106,-0.951887,-0.02664,0.076453,0.207638,0.001094,-0.040133,0.250766,-0.070691,-0.964629,0.04149,1.714014,0.014982,0.000297,-0.044504,-0.123764,-0.069563,0.988869,0.10092,1.285396,0.023662,0.001004
492,16.4,-0.194009,0.691857,0.286372,-0.633787,-0.51929,1.587975,0.167175,0.001097,-0.067441,-0.095881,-0.393885,0.911654,-0.415474,1.04478,-0.233727,0.000515,0.113658,-0.104176,-0.000672,-0.988043,-0.019411,0.077483,-0.199565,0.00093,-0.217971,0.104925,-0.188047,-0.951902,-0.026642,0.076451,0.207642,0.001097,-0.039799,0.250133,-0.071578,-0.964741,0.041881,1.713937,0.014598,0.000271,-0.043575,-0.124447,-0.06871,0.988885,0.101309,1.285511,0.023741,0.001034
493,16.433333,-0.217082,0.700894,0.265439,-0.625432,-0.5273,1.557856,0.146389,0.001079,-0.084232,-0.080458,-0.400226,0.908983,-0.421968,1.049332,-0.210878,0.000575,0.113654,-0.104181,-0.00064,-0.988043,-0.019417,0.077478,-0.199563,0.000936,-0.218014,0.104927,-0.188047,-0.951892,-0.026635,0.076446,0.207644,0.001097,-0.038989,0.249407,-0.072542,-0.964891,0.042248,1.713836,0.014044,0.000253,-0.042448,-0.12379,-0.066754,0.98915,0.101693,1.285617,0.023793,0.001137
494,16.466667,-0.254091,0.701882,0.252843,-0.615524,-0.534351,1.522981,0.128034,0.001063,-0.10058,-0.069077,-0.410965,0.903449,-0.42957,1.05785,-0.189926,0.000584,0.113716,-0.104135,-0.000747,-0.988041,-0.019425,0.07748,-0.199556,0.000936,-0.21798,0.104944,-0.188121,-0.951884,-0.026645,0.076445,0.207646,0.001094,-0.037875,0.248479,-0.073786,-0.96508,0.042622,1.713844,0.013193,0.000276,-0.04139,-0.121775,-0.064436,0.989599,0.10176,1.285772,0.023918,0.001082
495,16.5,-0.276684,0.70152,0.225849,-0.616691,-0.54026,1.484886,0.110916,0.00095,-0.117977,-0.059693,-0.426076,0.894974,-0.438411,1.070577,-0.171449,0.000557,0.11364,-0.104126,-0.000803,-0.98805,-0.019433,0.077479,-0.199551,0.00094,-0.218042,0.104931,-0.188052,-0.951884,-0.026641,0.076435,0.207654,0.001095,-0.035989,0.248309,-0.074072,-0.965174,0.043137,1.71374,0.012085,0.00025,-0.040197,-0.118982,-0.060834,0.990215,0.101606,1.285782,0.024144,0.001121
496,16.533333,-0.303798,0.697437,0.202468,-0.616681,-0.544046,1.444134,0.097332,0.000979,-0.131593,-0.051107,-0.443873,0.8849,-0.448559,1.088116,-0.156395,0.000554,0.113602,-0.104114,-0.000856,-0.988056,-0.019438,0.07747,-0.199542,0.000938,-0.21801,0.104921,-0.188092,-0.951885,-0.026646,0.076434,0.207658,0.001098,-0.033168,0.24813,-0.074052,-0.965323,0.043662,1.71366,0.0109,0.000282,-0.039524,-0.115838,-0.056053,0.990897,0.101289,1.285719,0.024523,0.001189
497,16.566667,-0.339971,0.686557,0.18335,-0.615989,-0.545841,1.400795,0.086907,0.001064,-0.142376,-0.043258,-0.465088,0.872669,-0.459886,1.109943,-0.144672,0.000599,0.113588,-0.104108,-0.000928,-0.988058,-0.019449,0.077474,-0.19954,0.000937,-0.218139,0.10494,-0.188104,-0.951851,-0.026646,0.07643,0.20767,0.001095,-0.03042,0.248126,-0.073504,-0.965456,0.04404,1.713567,0.00933,0.000279,-0.035648,-0.126391,-0.055907,0.989762,0.102248,1.285553,0.026049,0.002053
498,16.6,-0.367525,0.672043,0.159523,-0.622765,-0.545487,1.357564,0.078692,0.001176,-0.150173,-0.033235,-0.487637,0.859391,-0.471762,1.136091,-0.135633,0.000525,0.113568,-0.104101,-0.000976,-0.988061,-0.019458,0.077467,-0.19953,0.000937,-0.218167,0.104897,-0.188138,-0.951842,-0.026647,0.076425,0.207673,0.001093,-0.02698,0.248809,-0.07349,-0.965384,0.044179,1.713432,0.007779,0.000284,-0.032597,-0.127727,-0.051916,0.989913,0.102284,1.285449,0.0264,0.001997
499,16.633333,-0.403994,0.648069,0.147005,-0.628638,-0.542581,1.314795,0.073679,0.001235,-0.154921,-0.0218,-0.511796,0.844742,-0.483604,1.165824,-0.129273,0.000573,0.113615,-0.104063,-0.001022,-0.988059,-0.019467,0.077462,-0.19953,0.000935,-0.218235,0.104897,-0.188197,-0.951815,-0.026659,0.076429,0.207683,0.001095,-0.023793,0.249176,-0.073931,-0.965339,0.044028,1.713438,0.006276,0.000275,-0.028184,-0.129892,-0.048214,0.989954,0.102335,1.285537,0.026513,0.00187
500,16.666667,-0.433555,0.627505,0.128228,-0.633897,-0.537474,1.273507,0.070109,0.001287,-0.152014,-0.006875,-0.537823,0.829211,-0.494836,1.197264,-0.124876,0.000618,0.113614,-0.10405,-0.001114,-0.988061,-0.019478,0.077465,-0.199523,0.000944,-0.218287,0.104857,-0.188257,-0.951796,-0.026665,0.076421,0.207693,0.001092,-0.020195,0.249334,-0.073729,-0.965396,0.043675,1.713334,0.00497,0.000238,-0.023611,-0.131133,-0.044533,0.990083,0.102078,1.285537,0.026746,0.001787
501,16.7,-0.4542,0.608638,0.106754,-0.641768,-0.530111,1.23449,0.067528,0.001248,-0.152241,0.00503,-0.559736,0.814551,-0.504901,1.229523,-0.12111,0.000518,0.113615,-0.104012,-0.00121,-0.988065,-0.01949,0.077462,-0.199524,0.000945,-0.217932,0.104698,-0.188416,-0.951863,-0.026685,0.076384,0.207704,0.001088,-0.017655,0.250199,-0.073505,-0.965239,0.043053,1.71325,0.003906,0.000276,-0.01979,-0.130209,-0.041141,0.990435,0.10142,1.285558,0.026957,0.001701
502,16.733333,-0.472591,0.593195,0.082803,-0.646468,-0.520821,1.197992,0.065118,0.001169,-0.150996,0.016881,-0.582219,0.798709,-0.51364,1.262298,-0.118297,0.000582,0.11366,-0.104005,-0.001323,-0.98806,-0.019507,0.077466,-0.199529,0.000941,-0.217931,0.104639,-0.188504,-0.951853,-0.02669,0.076386,0.207696,0.001086,-0.01562,0.250311,-0.074684,-0.965154,0.042102,1.713246,0.003189,0.000287,-0.015338,-0.135105,-0.039472,0.989926,0.101525,1.285897,0.026978,0.001723
503,16.766667,-0.489731,0.58147,0.057646,-0.647096,-0.510107,1.164352,0.063703,0.001108,-0.147339,0.028233,-0.603436,0.783172,-0.52094,1.295601,-0.116103,0.00068,0.113635,-0.104002,-0.001379,-0.988063,-0.019538,0.077453,-0.199529,0.000926,-0.218042,0.104583,-0.188703,-0.951794,-0.026694,0.076361,0.207692,0.00108,-0.01364,0.250378,-0.075002,-0.965142,0.041074,1.713212,0.002754,0.000234,-0.012392,-0.136699,-0.03632,0.989869,0.101156,1.286164,0.027268,0.001831
504,16.8,-0.503778,0.568875,0.035538,-0.649097,-0.49805,1.132855,0.063502,0.001028,-0.143164,0.040652,-0.624048,0.767082,-0.5264,1.329159,-0.114883,0.000637,0.113804,-0.103931,-0.001614,-0.988051,-0.019554,0.077473,-0.199539,0.000948,-0.217984,0.104509,-0.18885,-0.951786,-0.026699,0.076356,0.207695,0.001074,-0.012434,0.249879,-0.075242,-0.965269,0.039925,1.71324,0.002447,0.000231,-0.012889,-0.114322,-0.026063,0.993018,0.097387,1.286302,0.02637,0.001952
505,16.833333,-0.518256,0.558679,0.014079,-0.647373,-0.485245,1.10344,0.065052,0.000919,-0.136988,0.051671,-0.64475,0.750241,-0.529984,1.362794,-0.114703,0.000607,0.11375,-0.103932,-0.001655,-0.988057,-0.019574,0.077459,-0.199535,0.000927,-0.217988,0.104487,-0.188881,-0.951781,-0.026718,0.076354,0.207691,0.001076,-0.011562,0.244143,-0.075398,-0.966735,0.038391,1.713179,0.001917,0.000252,-0.009941,-0.114552,-0.023134,0.993098,0.09668,1.286579,0.026306,0.002347
506,16.866667,-0.535073,0.540844,-0.000499,-0.648987,-0.471889,1.075609,0.070439,0.000957,-0.12753,0.064944,-0.666326,0.731798,-0.531663,1.396407,-0.116127,0.000845,0.113972,-0.103819,-0.001876,-0.988043,-0.019589,0.077484,-0.199528,0.000935,-0.217958,0.104477,-0.188951,-0.951776,-0.026722,0.076356,0.207689,0.001079,-0.009737,0.231462,-0.075547,-0.969857,0.036495,1.713009,0.000681,0.000245,0.010108,-0.093611,-0.053334,0.994128,0.100315,1.290606,0.031862,0.001586
