Format Version,1.21,Take Name,Rutina_Circulos_Lennon,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-27 08.00.40.658 PM,Total Frames in Take,2367,Total Exported Frames,593,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,15.933333,0.034343,-0.022176,-0.040872,-0.998328,-0.010413,1.674648,-0.029146,0.00072,0.053577,-0.028027,0.058988,-0.996426,0.105174,1.311633,0.005893,0.001382,-0.392827,0.781482,-0.482787,-0.043476,-0.400862,1.079073,0.429723,0.001435,0.058892,-0.020375,0.044934,0.997044,-0.030132,0.054073,-0.20464,0.001625,0.013185,-0.208171,0.006126,0.977984,0.028425,0.0503,0.190506,0.000902,-0.190295,0.027238,0.585811,-0.787319,-0.41388,1.457773,-0.460507,0.000997
479,15.966667,0.035484,-0.021929,-0.042205,-0.998238,-0.011106,1.674511,-0.029682,0.000733,0.053452,-0.0275,0.058855,-0.996455,0.105096,1.311832,0.005879,0.001358,-0.396082,0.778664,-0.485803,-0.028233,-0.399198,1.068162,0.420979,0.001332,0.058888,-0.020381,0.044917,0.997045,-0.030124,0.054069,-0.204645,0.001625,0.013265,-0.208213,0.006089,0.977975,0.028427,0.050297,0.190512,0.000902,-0.19004,0.013219,0.594535,-0.781177,-0.416744,1.465212,-0.449618,0.001007
480,16,0.036182,-0.021468,-0.043388,-0.998172,-0.011721,1.674371,-0.030406,0.000692,0.053311,-0.026696,0.058243,-0.996521,0.105003,1.312081,0.005849,0.001342,-0.398574,0.776627,-0.487618,-0.014774,-0.397678,1.058058,0.412003,0.001376,0.058872,-0.020411,0.044862,0.997048,-0.030123,0.054078,-0.204646,0.001622,0.013293,-0.208237,0.006017,0.97797,0.028431,0.050297,0.190517,0.000899,-0.189446,-0.000719,0.603596,-0.774456,-0.419851,1.471059,-0.437355,0.000955
481,16.033333,0.037482,-0.020917,-0.044628,-0.998081,-0.012295,1.674205,-0.031312,0.000704,0.053182,-0.025692,0.05768,-0.996587,0.105086,1.312338,0.005807,0.001311,-0.400063,0.775404,-0.488555,-0.003308,-0.396336,1.048668,0.402697,0.001388,0.058904,-0.020408,0.044814,0.997048,-0.030119,0.054069,-0.204647,0.001622,0.013325,-0.208228,0.005993,0.977971,0.028434,0.05029,0.190521,0.000899,-0.190343,-0.017979,0.610511,-0.768585,-0.423253,1.475216,-0.423845,0.000904
482,16.066667,0.038914,-0.019657,-0.045372,-0.998018,-0.012813,1.674014,-0.032236,0.000716,0.053135,-0.024586,0.057126,-0.996649,0.105202,1.312604,0.005728,0.001318,-0.399561,0.775002,-0.489526,0.009363,-0.395131,1.03994,0.392975,0.001547,0.058913,-0.020436,0.04486,0.997045,-0.030118,0.054076,-0.204647,0.001625,0.013344,-0.208247,0.005957,0.977967,0.028439,0.050289,0.190525,0.000899,-0.191956,-0.035433,0.61594,-0.763227,-0.42689,1.477319,-0.409522,0.000894
483,16.1,0.040034,-0.018943,-0.04624,-0.997948,-0.013282,1.673853,-0.033107,0.000683,0.053384,-0.024516,0.056297,-0.996684,0.105165,1.312738,0.005691,0.001321,-0.399024,0.774557,-0.490192,0.02352,-0.393819,1.03181,0.382951,0.001512,0.058912,-0.02041,0.044851,0.997046,-0.030129,0.054073,-0.204642,0.001621,0.013362,-0.208244,0.005926,0.977968,0.02844,0.050285,0.190533,0.000895,-0.191546,-0.057773,0.618374,-0.759991,-0.430997,1.477206,-0.394368,0.000708
484,16.133333,0.041395,-0.018514,-0.046706,-0.997879,-0.013827,1.673684,-0.033899,0.000692,0.053913,-0.024526,0.055367,-0.996708,0.105199,1.312837,0.005642,0.001272,-0.398326,0.773612,-0.491466,0.036371,-0.392355,1.024294,0.372752,0.001551,0.058925,-0.020414,0.044877,0.997044,-0.030131,0.054068,-0.204637,0.001623,0.013316,-0.2082,0.005686,0.977979,0.028417,0.05031,0.190542,0.000877,-0.192565,-0.082642,0.617007,-0.758546,-0.435641,1.474042,-0.378666,0.000977
485,16.166667,0.042368,-0.018934,-0.047247,-0.997805,-0.014331,1.673519,-0.03454,0.000693,0.054372,-0.02497,0.054046,-0.996744,0.105141,1.312915,0.005593,0.001233,-0.397781,0.769464,-0.497336,0.048499,-0.390727,1.01732,0.362441,0.001452,0.058692,-0.020507,0.045063,0.997048,-0.030123,0.054089,-0.204626,0.001617,0.013319,-0.208244,0.00597,0.977968,0.028443,0.050286,0.19053,0.000898,-0.200995,-0.111123,0.61079,-0.757752,-0.441029,1.467954,-0.362682,0.000903
486,16.2,0.043093,-0.020024,-0.047001,-0.997764,-0.014849,1.673388,-0.035045,0.000733,0.054804,-0.025786,0.052611,-0.996777,0.105036,1.313092,0.005462,0.001231,-0.394336,0.767909,-0.50081,0.06328,-0.389057,1.011003,0.352205,0.00148,0.058978,-0.020403,0.044869,0.997042,-0.030137,0.054073,-0.204636,0.001623,0.013389,-0.208192,0.005951,0.977978,0.028437,0.05029,0.190529,0.000898,-0.207896,-0.137705,0.602963,-0.757794,-0.446421,1.459208,-0.347162,0.000885
487,16.233333,0.043194,-0.021021,-0.046066,-0.997783,-0.015327,1.673395,-0.035272,0.000707,0.054995,-0.02642,0.050893,-0.996839,0.10486,1.313387,0.005235,0.001239,-0.390032,0.768581,-0.501424,0.075709,-0.38718,1.005678,0.342936,0.001534,0.059008,-0.020334,0.04495,0.997038,-0.030147,0.054074,-0.204632,0.001631,0.013347,-0.208169,0.005937,0.977984,0.028437,0.05029,0.190529,0.000896,-0.21168,-0.161897,0.592546,-0.760178,-0.451664,1.44787,-0.333299,0.000996
488,16.266667,0.042562,-0.022368,-0.044807,-0.997838,-0.01591,1.673524,-0.035258,0.000709,0.05555,-0.028389,0.048737,-0.996862,0.104404,1.31357,0.005068,0.001245,-0.386162,0.767859,-0.503964,0.085394,-0.385069,1.001117,0.334863,0.001483,0.059028,-0.020258,0.045013,0.997035,-0.030152,0.054069,-0.204624,0.001633,0.013379,-0.208064,0.006023,0.978005,0.028441,0.050298,0.190521,0.000896,-0.211218,-0.181817,0.582363,-0.763664,-0.45628,1.434315,-0.321217,0.000931
489,16.3,0.041788,-0.023948,-0.043838,-0.997877,-0.01656,1.673638,-0.035012,0.000719,0.055653,-0.030611,0.047318,-0.996858,0.103773,1.313728,0.004813,0.001267,-0.381733,0.766208,-0.508125,0.094944,-0.382893,0.997251,0.3279,0.001515,0.059059,-0.02022,0.044963,0.997036,-0.030152,0.054068,-0.204627,0.001634,0.013347,-0.208013,0.005952,0.978017,0.028441,0.050304,0.190525,0.000895,-0.20692,-0.196264,0.573116,-0.768246,-0.45998,1.418844,-0.311139,0.000935
490,16.333333,0.040495,-0.025795,-0.042102,-0.997959,-0.017264,1.67383,-0.034617,0.000694,0.055814,-0.03317,0.045893,-0.996834,0.103024,1.313877,0.004591,0.001239,-0.378827,0.767371,-0.507152,0.102122,-0.380171,0.993496,0.322604,0.00151,0.05902,-0.02017,0.044975,0.997039,-0.03015,0.054067,-0.204629,0.001636,0.012701,-0.208002,0.005772,0.978029,0.028447,0.050244,0.190524,0.000882,-0.20023,-0.20957,0.562977,-0.77398,-0.462775,1.401581,-0.302503,0.000887
491,16.366667,0.038395,-0.028386,-0.040888,-0.998022,-0.018094,1.674013,-0.034171,0.000715,0.056162,-0.034804,0.044304,-0.996831,0.102413,1.314038,0.004356,0.001211,-0.378973,0.768735,-0.504214,0.105807,-0.376843,0.989172,0.31859,0.001519,0.059291,-0.02006,0.044855,0.997031,-0.030164,0.054044,-0.204643,0.001654,0.013054,-0.207841,0.00587,0.978058,0.028431,0.050281,0.190515,0.000895,-0.192904,-0.223425,0.550946,-0.780594,-0.464823,1.382629,-0.29489,0.000833
492,16.4,0.036891,-0.030749,-0.041296,-0.997992,-0.019166,1.674106,-0.033607,0.000687,0.056733,-0.036862,0.042618,-0.996798,0.101668,1.314195,0.004137,0.001204,-0.379369,0.767184,-0.504914,0.112114,-0.372968,0.984604,0.315528,0.001486,0.05919,-0.020062,0.044829,0.997038,-0.030165,0.054038,-0.204649,0.00165,0.012609,-0.20794,0.005825,0.978043,0.028442,0.050249,0.190523,0.000885,-0.184472,-0.231923,0.540593,-0.787363,-0.465964,1.361818,-0.288352,0.000958
493,16.433333,0.035113,-0.033583,-0.042124,-0.99793,-0.020387,1.674181,-0.033089,0.000728,0.057121,-0.038651,0.041419,-0.996759,0.100977,1.31436,0.003844,0.001178,-0.382527,0.764949,-0.504667,0.117635,-0.368528,0.979427,0.313729,0.00133,0.059102,-0.020106,0.044787,0.997044,-0.030156,0.054037,-0.204664,0.001649,0.012555,-0.207886,0.00563,0.978056,0.028416,0.05028,0.190533,0.000862,-0.17368,-0.240765,0.526337,-0.796766,-0.466679,1.338987,-0.282394,0.000885
494,16.466667,0.033022,-0.035873,-0.043374,-0.997868,-0.021668,1.674219,-0.032588,0.000689,0.057404,-0.039481,0.040762,-0.996737,0.100351,1.314547,0.003499,0.001156,-0.387185,0.763104,-0.50287,0.121993,-0.363068,0.973192,0.312823,0.001331,0.0591,-0.020131,0.044736,0.997046,-0.030148,0.054032,-0.204674,0.001643,0.012612,-0.207879,0.005587,0.978057,0.028415,0.050281,0.190525,0.000863,-0.162202,-0.248094,0.509422,-0.807855,-0.467073,1.314102,-0.276751,0.001019
495,16.5,0.030816,-0.038093,-0.044025,-0.997828,-0.022856,1.674226,-0.03222,0.000689,0.05797,-0.040405,0.04012,-0.996693,0.099746,1.314701,0.003166,0.00121,-0.394589,0.759717,-0.501864,0.123538,-0.357298,0.966392,0.312721,0.001414,0.059019,-0.020213,0.044639,0.997054,-0.030146,0.05403,-0.204681,0.001637,0.013518,-0.207889,0.00612,0.97804,0.02845,0.050331,0.190492,0.000858,-0.151214,-0.255666,0.488908,-0.820206,-0.466699,1.288364,-0.271565,0.000831
496,16.533333,0.029297,-0.040007,-0.044296,-0.997787,-0.023969,1.674256,-0.03207,0.000679,0.058313,-0.040426,0.039317,-0.996704,0.099179,1.314927,0.00278,0.001231,-0.403318,0.756181,-0.499418,0.126911,-0.350787,0.959326,0.313416,0.001575,0.058918,-0.020205,0.04466,0.997059,-0.030143,0.054029,-0.204686,0.001637,0.013072,-0.20801,0.006134,0.97802,0.028457,0.050295,0.190509,0.000845,-0.142183,-0.259671,0.469947,-0.831567,-0.465526,1.262694,-0.267265,0.000803
497,16.566667,0.027661,-0.04227,-0.044095,-0.997749,-0.02503,1.674311,-0.032023,0.000702,0.058289,-0.040904,0.038772,-0.996708,0.09847,1.315225,0.002407,0.001178,-0.413017,0.750906,-0.498577,0.130302,-0.343826,0.952258,0.314485,0.001732,0.058932,-0.020276,0.044622,0.997058,-0.030138,0.054029,-0.204688,0.001637,0.01319,-0.207923,0.005829,0.978039,0.028398,0.050333,0.190524,0.000881,-0.130583,-0.264954,0.447753,-0.843957,-0.463382,1.237872,-0.263756,0.00078
498,16.6,0.02656,-0.043874,-0.04416,-0.997707,-0.026106,1.674374,-0.032041,0.000668,0.058439,-0.041212,0.038071,-0.996713,0.097792,1.31547,0.001975,0.001158,-0.417427,0.750371,-0.495319,0.131747,-0.336936,0.945645,0.315292,0.001557,0.058878,-0.020253,0.044621,0.997062,-0.030134,0.054026,-0.204691,0.001635,0.013569,-0.207935,0.006148,0.978029,0.028439,0.050331,0.190497,0.000864,-0.121005,-0.267057,0.430162,-0.853814,-0.460092,1.214309,-0.260935,0.000847
499,16.633333,0.025512,-0.045723,-0.044496,-0.997637,-0.027245,1.6744,-0.031994,0.000681,0.058226,-0.042288,0.03731,-0.996709,0.096947,1.315729,0.001582,0.001146,-0.424273,0.748114,-0.492247,0.134206,-0.329393,0.939152,0.316321,0.001706,0.058875,-0.020276,0.04453,0.997066,-0.030133,0.054023,-0.204702,0.00163,0.013207,-0.20796,0.006127,0.978029,0.028422,0.05031,0.190512,0.000908,-0.112892,-0.266445,0.412845,-0.86361,-0.455876,1.191947,-0.258811,0.000844
500,16.666667,0.024929,-0.047343,-0.045508,-0.99753,-0.028558,1.674368,-0.03193,0.000652,0.058381,-0.044599,0.036711,-0.996622,0.095968,1.315934,0.001295,0.001185,-0.43021,0.74472,-0.491578,0.136609,-0.32159,0.932809,0.317821,0.001569,0.058823,-0.020301,0.044567,0.997066,-0.030125,0.054025,-0.204704,0.001631,0.013032,-0.207971,0.005862,0.978031,0.028424,0.050323,0.19052,0.000827,-0.103346,-0.262849,0.39723,-0.873177,-0.450731,1.170552,-0.257627,0.000714
501,16.7,0.024435,-0.049226,-0.047397,-0.997363,-0.03003,1.674229,-0.031821,0.000643,0.058398,-0.046456,0.035925,-0.996565,0.09523,1.316105,0.001008,0.001169,-0.437811,0.74302,-0.487472,0.136431,-0.313422,0.926551,0.320019,0.001635,0.058798,-0.020267,0.044527,0.99707,-0.030129,0.05402,-0.204703,0.001628,0.013241,-0.207926,0.00609,0.978036,0.028426,0.050313,0.190509,0.000904,-0.091644,-0.260263,0.379969,-0.882886,-0.444862,1.149428,-0.256788,0.000715
502,16.733333,0.024426,-0.051069,-0.049534,-0.997167,-0.031687,1.674091,-0.031561,0.000642,0.058033,-0.048597,0.034928,-0.996519,0.094477,1.316323,0.000767,0.001221,-0.445661,0.742154,-0.481982,0.135232,-0.305077,0.920455,0.32243,0.001749,0.058833,-0.020209,0.044588,0.997067,-0.030137,0.054014,-0.204702,0.001632,0.012773,-0.208,0.006033,0.978027,0.028439,0.050278,0.190519,0.00089,-0.079149,-0.257291,0.362524,-0.892252,-0.438096,1.128937,-0.256181,0.000688
503,16.766667,0.024823,-0.052227,-0.051242,-0.997011,-0.033367,1.674006,-0.031289,0.000628,0.027956,-0.091615,0.03555,-0.994767,0.095089,1.314886,0.002736,0.001622,-0.452395,0.739068,-0.48008,0.13653,-0.29691,0.914443,0.324932,0.001654,0.058801,-0.020211,0.044618,0.997067,-0.030141,0.054024,-0.204701,0.001635,0.012546,-0.207891,0.005941,0.978054,0.02843,0.050261,0.190509,0.000891,-0.063679,-0.250532,0.348504,-0.900957,-0.430556,1.109245,-0.256202,0.000736
504,16.8,0.024704,-0.053164,-0.052626,-0.996892,-0.034889,1.673904,-0.030836,0.000637,0.028088,-0.091665,0.03424,-0.994805,0.094232,1.315023,0.002549,0.001608,-0.460409,0.736873,-0.47643,0.134373,-0.288355,0.908529,0.327937,0.001634,0.058894,-0.020205,0.044608,0.997062,-0.030143,0.05403,-0.204706,0.001639,0.012499,-0.207824,0.005661,0.97807,0.028407,0.050289,0.190522,0.000871,-0.040334,-0.237601,0.334659,-0.911001,-0.421914,1.090046,-0.256878,0.000691
505,16.833333,0.023681,-0.053606,-0.053717,-0.996835,-0.036424,1.673859,-0.030179,0.00063,0.028276,-0.090967,0.032192,-0.994932,0.093288,1.315255,0.002323,0.001594,-0.470194,0.735023,-0.469876,0.133698,-0.279403,0.902483,0.331288,0.00167,0.058834,-0.02018,0.044563,0.997069,-0.030143,0.05402,-0.204714,0.001636,0.012943,-0.207748,0.005958,0.978079,0.028426,0.050298,0.190499,0.000899,-0.024067,-0.228388,0.319073,-0.919485,-0.412485,1.071828,-0.257464,0.000712
506,16.866667,0.023127,-0.054283,-0.054325,-0.996779,-0.037948,1.673899,-0.02935,0.000637,0.028821,-0.08912,0.029544,-0.995165,0.092268,1.31551,0.002223,0.001534,-0.480452,0.732011,-0.464525,0.132447,-0.270335,0.896451,0.334998,0.001684,0.0588,-0.020158,0.044607,0.997069,-0.03014,0.054019,-0.204717,0.001639,0.013387,-0.207733,0.005843,0.978077,0.028432,0.050373,0.190501,0.000838,-0.017677,-0.223925,0.30181,-0.926529,-0.402254,1.054394,-0.257947,0.000678
507,16.9,0.021411,-0.055656,-0.05481,-0.996715,-0.039323,1.673981,-0.028426,0.000596,0.055139,-0.067458,0.028223,-0.995797,0.088975,1.317626,0.000353,0.001739,-0.489415,0.728927,-0.459823,0.133045,-0.261125,0.890553,0.338302,0.001676,0.058813,-0.020202,0.044565,0.997069,-0.030145,0.054028,-0.204721,0.001637,0.012962,-0.207924,0.006022,0.97804,0.02847,0.050297,0.190499,0.000846,-0.011788,-0.219063,0.283979,-0.933396,-0.391531,1.037064,-0.258567,0.000635
508,16.933333,0.02032,-0.05702,-0.054607,-0.996671,-0.040683,1.67414,-0.027398,0.000639,0.053739,-0.06852,0.026809,-0.995841,0.088184,1.317983,0.000407,0.00165,-0.49845,0.723751,-0.458711,0.131589,-0.251777,0.884833,0.341531,0.001785,0.058765,-0.020248,0.044496,0.997074,-0.030139,0.054025,-0.204722,0.00163,0.012995,-0.207965,0.005981,0.978032,0.02848,0.050285,0.190505,0.000839,-0.006065,-0.2146,0.266752,-0.93955,-0.380145,1.019944,-0.259445,0.000669
509,16.966667,0.018826,-0.057897,-0.054111,-0.996677,-0.042006,1.67437,-0.026398,0.000628,0.052318,-0.069674,0.024804,-0.995888,0.087274,1.318363,0.00052,0.001556,-0.506795,0.719686,-0.456032,0.131323,-0.242282,0.879452,0.344153,0.001717,0.058758,-0.020298,0.044508,0.997073,-0.03013,0.054027,-0.204729,0.001629,0.01351,-0.207917,0.005961,0.978035,0.02847,0.050317,0.190504,0.000855,-0.008062,-0.214549,0.246803,-0.944983,-0.368007,1.002696,-0.26078,0.000699
510,17,0.016369,-0.059133,-0.053746,-0.996668,-0.043237,1.674586,-0.025257,0.000617,0.049252,-0.068103,0.021943,-0.99622,0.086682,1.31887,-0.000165,0.001678,-0.514017,0.714606,-0.454425,0.136468,-0.232449,0.87441,0.346151,0.001724,0.058766,-0.020336,0.044463,0.997074,-0.030118,0.054032,-0.204734,0.001628,0.013499,-0.207977,0.005921,0.978023,0.028487,0.050312,0.190515,0.000853,-0.017822,-0.221356,0.222471,-0.949311,-0.354971,0.984638,-0.262319,0.000601
511,17.033333,0.014529,-0.060038,-0.052952,-0.996685,-0.044602,1.674784,-0.024246,0.00064,0.048666,-0.067917,0.019798,-0.996307,0.08584,1.319198,3E-06,0.001607,-0.519003,0.709566,-0.455775,0.13936,-0.222578,0.869276,0.348037,0.001727,0.058611,-0.020422,0.044274,0.99709,-0.030097,0.054022,-0.204763,0.001613,0.013237,-0.208086,0.005701,0.978004,0.028487,0.050267,0.190548,0.000894,-0.032568,-0.23957,0.191833,-0.951181,-0.340454,0.965485,-0.264319,0.000516
512,17.066667,0.013453,-0.06113,-0.052773,-0.996643,-0.04596,1.674844,-0.023298,0.00062,0.048151,-0.068421,0.017603,-0.996338,0.08501,1.319494,0.000201,0.001561,-0.52659,0.70494,-0.453607,0.141433,-0.212278,0.864368,0.350621,0.00182,0.058582,-0.020478,0.044162,0.997095,-0.030085,0.054017,-0.204782,0.00161,0.013181,-0.208185,0.005572,0.977985,0.028513,0.05025,0.190567,0.000895,-0.043324,-0.254855,0.15789,-0.953018,-0.324426,0.945841,-0.267381,0.000604
513,17.1,0.012824,-0.061666,-0.052438,-0.996636,-0.047536,1.674882,-0.0225,0.000627,0.047114,-0.068825,0.015139,-0.996401,0.084162,1.319845,0.000301,0.001511,-0.53539,0.702065,-0.448333,0.139499,-0.201503,0.859409,0.353835,0.001898,0.058524,-0.020558,0.044034,0.997103,-0.030057,0.054015,-0.204794,0.001602,0.013261,-0.208203,0.005451,0.977981,0.028539,0.050246,0.190582,0.000888,-0.045535,-0.258892,0.123471,-0.956899,-0.306946,0.926538,-0.271779,0.000568
514,17.133333,0.011958,-0.062518,-0.052295,-0.996601,-0.049204,1.67492,-0.021594,0.000624,0.046086,-0.069533,0.012508,-0.996436,0.083182,1.320202,0.000351,0.001438,-0.549351,0.695178,-0.442926,0.136958,-0.190478,0.854602,0.357208,0.001752,0.058493,-0.020535,0.044012,0.997106,-0.030054,0.054022,-0.204815,0.001602,0.01314,-0.20821,0.005384,0.977981,0.028554,0.050241,0.190588,0.000887,-0.047308,-0.257781,0.091679,-0.96068,-0.288687,0.908882,-0.277084,0.000639
515,17.166667,0.011105,-0.063475,-0.052306,-0.99655,-0.050961,1.674936,-0.020722,0.000627,0.041512,-0.071775,0.006958,-0.996532,0.081786,1.319953,0.001459,0.001116,-0.556717,0.693102,-0.437229,0.136039,-0.179089,0.849661,0.360118,0.002044,0.05847,-0.020547,0.043974,0.997109,-0.030049,0.054018,-0.204826,0.001602,0.013387,-0.208115,0.005128,0.977999,0.028548,0.050286,0.190588,0.00082,-0.052056,-0.256651,0.062242,-0.963092,-0.270151,0.893003,-0.282636,0.000549
516,17.2,0.009411,-0.064533,-0.052778,-0.996475,-0.052782,1.674903,-0.019922,0.000614,0.041278,-0.071386,0.004279,-0.996585,0.080849,1.320334,0.001574,0.001042,-0.569718,0.684031,-0.434635,0.136442,-0.167566,0.844653,0.362605,0.001845,0.058482,-0.020518,0.043952,0.997109,-0.030046,0.05402,-0.204835,0.001599,0.012882,-0.208105,0.005222,0.978008,0.028558,0.05021,0.190583,0.000882,-0.055422,-0.24963,0.035619,-0.966098,-0.251781,0.878984,-0.28856,0.000614
517,17.233333,0.0076,-0.064361,-0.053722,-0.996451,-0.054626,1.674829,-0.019316,0.000702,0.041449,-0.070488,0.002537,-0.996648,0.08008,1.320738,0.001708,0.001011,-0.579125,0.677644,-0.43138,0.139015,-0.156117,0.839543,0.364376,0.001829,0.058417,-0.020511,0.043904,0.997115,-0.030042,0.054008,-0.204845,0.0016,0.01284,-0.208056,0.004936,0.97802,0.028531,0.05024,0.190592,0.000858,-0.05357,-0.237354,0.010507,-0.969888,-0.23354,0.866692,-0.294788,0.000509
518,17.266667,0.007095,-0.064354,-0.054699,-0.996402,-0.056488,1.674746,-0.018986,0.000696,0.041229,-0.069499,7E-05,-0.99673,0.079201,1.321001,0.001901,0.001051,-0.591113,0.670245,-0.425775,0.141676,-0.144615,0.83503,0.365726,0.001867,0.058077,-0.020607,0.043787,0.997139,-0.030011,0.054007,-0.20487,0.001588,0.012799,-0.208102,0.004914,0.978011,0.028536,0.050235,0.190593,0.000862,-0.049948,-0.219473,-0.011023,-0.974277,-0.215956,0.856101,-0.301048,0.000491
519,17.3,0.00829,-0.065082,-0.054849,-0.996337,-0.058269,1.674705,-0.018942,0.000638,0.040428,-0.068561,-0.001751,-0.996826,0.078501,1.321394,0.00206,0.00107,-0.602605,0.666017,-0.416224,0.141584,-0.133517,0.830464,0.3662,0.00179,0.058184,-0.020571,0.043704,0.997137,-0.030012,0.054012,-0.20488,0.001584,0.013352,-0.208152,0.005111,0.977992,0.028565,0.050279,0.190585,0.00082,-0.041233,-0.191172,-0.028515,-0.980275,-0.198635,0.847107,-0.307472,0.000636
520,17.333333,0.008138,-0.064203,-0.055209,-0.996375,-0.059654,1.674594,-0.019195,0.00071,0.039978,-0.067241,-0.002825,-0.996932,0.07794,1.321735,0.002111,0.001138,-0.611598,0.66076,-0.410109,0.145447,-0.123213,0.826238,0.365644,0.001831,0.057917,-0.020662,0.043628,0.997154,-0.029984,0.053998,-0.204908,0.001583,0.013005,-0.208221,0.005039,0.977982,0.028551,0.050249,0.190606,0.000865,-0.030123,-0.158634,-0.043176,-0.985933,-0.181517,0.839482,-0.313655,0.000607
521,17.366667,0.010449,-0.06374,-0.054603,-0.996417,-0.060898,1.674554,-0.019664,0.000664,0.03931,-0.065606,-0.003924,-0.997063,0.077481,1.321901,0.002156,0.001234,-0.616895,0.652157,-0.411955,0.156285,-0.114018,0.822229,0.364401,0.001794,0.057647,-0.020677,0.043531,0.997173,-0.029984,0.05399,-0.204941,0.001568,0.013081,-0.208284,0.004994,0.977968,0.028554,0.050245,0.190601,0.000863,-0.021555,-0.13015,-0.055776,-0.989689,-0.164622,0.832966,-0.318981,0.000664
522,17.4,0.01063,-0.061637,-0.05639,-0.996448,-0.061947,1.674361,-0.020058,0.000733,0.038805,-0.064291,-0.004674,-0.997166,0.077106,1.32197,0.002293,0.001345,-0.623573,0.646095,-0.40944,0.161482,-0.105053,0.81855,0.362971,0.001674,0.057412,-0.020704,0.043466,0.997189,-0.029957,0.053986,-0.204974,0.001565,0.013306,-0.208263,0.005127,0.977969,0.028577,0.050266,0.190589,0.00082,-0.018055,-0.107156,-0.067055,-0.991814,-0.147877,0.82722,-0.323202,0.000703
523,17.433333,0.012146,-0.059959,-0.057106,-0.996492,-0.062911,1.674253,-0.020396,0.000637,0.03859,-0.063357,-0.005532,-0.997229,0.076727,1.321936,0.002608,0.001481,-0.629414,0.641581,-0.405938,0.165609,-0.096326,0.81539,0.361457,0.001885,0.057267,-0.020727,0.043373,0.997201,-0.029946,0.053978,-0.204994,0.001561,0.013305,-0.208283,0.005053,0.977965,0.028581,0.050263,0.190589,0.000825,-0.017419,-0.089857,-0.078353,-0.992715,-0.131277,0.821902,-0.326463,0.000688
524,17.466667,0.012117,-0.057776,-0.057114,-0.996621,-0.063423,1.674177,-0.020551,0.000601,0.038615,-0.062252,-0.005481,-0.997298,0.076451,1.321888,0.002895,0.001587,-0.63618,0.638284,-0.400399,0.165978,-0.088147,0.81266,0.359719,0.001722,0.057244,-0.020728,0.043333,0.997204,-0.029947,0.05398,-0.204996,0.001561,0.013257,-0.208308,0.005108,0.97796,0.028577,0.050264,0.190586,0.000822,-0.01784,-0.078555,-0.094082,-0.9923,-0.114783,0.817166,-0.329091,0.000699
525,17.5,0.012101,-0.055617,-0.056758,-0.996764,-0.063704,1.674149,-0.02065,0.000613,0.039954,-0.062192,-0.003791,-0.997257,0.076118,1.322073,0.002566,0.001204,-0.641193,0.635167,-0.39554,0.170244,-0.079945,0.810019,0.35775,0.001747,0.05719,-0.020686,0.043402,0.997205,-0.029951,0.053977,-0.205003,0.001564,0.012136,-0.208584,0.004957,0.977917,0.028569,0.050171,0.190625,0.000852,-0.017793,-0.06796,-0.108565,-0.991604,-0.098653,0.812877,-0.330943,0.000688
526,17.533333,0.01224,-0.053606,-0.05614,-0.996908,-0.063842,1.674113,-0.020754,0.000655,0.040409,-0.059151,-0.002348,-0.997428,0.076022,1.32197,0.002378,0.001136,-0.647332,0.629134,-0.392956,0.175321,-0.071834,0.807698,0.355467,0.001925,0.057049,-0.020762,0.043321,0.997215,-0.029943,0.053973,-0.20501,0.00156,0.013236,-0.208374,0.005218,0.977946,0.028561,0.050263,0.190574,0.000824,-0.012456,-0.056905,-0.123652,-0.990614,-0.08329,0.809012,-0.332222,0.000779
527,17.566667,0.012246,-0.052538,-0.056081,-0.996968,-0.063919,1.674059,-0.02083,0.000659,0.040883,-0.057402,-0.002238,-0.997511,0.075889,1.321746,0.002424,0.001157,-0.65033,0.625315,-0.391654,0.180717,-0.063954,0.805074,0.352679,0.001946,0.056961,-0.020802,0.043297,0.99722,-0.029942,0.053975,-0.20502,0.001558,0.013182,-0.208408,0.005265,0.977939,0.028552,0.050261,0.190565,0.000827,-0.015188,-0.045774,-0.13373,-0.989844,-0.068457,0.805385,-0.332929,0.000459
528,17.6,0.012212,-0.051967,-0.055589,-0.997026,-0.063894,1.674001,-0.020926,0.000658,0.041648,-0.056421,-0.002241,-0.997536,0.075749,1.32149,0.002567,0.001265,-0.65494,0.615557,-0.394141,0.191825,-0.056564,0.802458,0.349543,0.001732,0.05695,-0.020788,0.043322,0.99722,-0.02994,0.053971,-0.205018,0.001555,0.01293,-0.20852,0.005215,0.977919,0.028529,0.050244,0.190577,0.000866,-0.010006,-0.03561,-0.147859,-0.988317,-0.054761,0.802303,-0.332902,0.00056
529,17.633333,0.012115,-0.051231,-0.054675,-0.997115,-0.063719,1.673943,-0.020991,0.000654,0.042485,-0.055338,-0.00215,-0.997561,0.075671,1.321295,0.002641,0.001386,-0.658563,0.603074,-0.398985,0.208343,-0.049861,0.799731,0.346081,0.001758,0.056897,-0.020844,0.043269,0.997224,-0.029932,0.05397,-0.205022,0.001558,0.012872,-0.208585,0.005286,0.977905,0.028523,0.050244,0.190576,0.000865,-0.005125,-0.025374,-0.159108,-0.986922,-0.042846,0.799604,-0.33237,0.000561
