Format Version,1.21,Take Name,Torso,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-27 07.38.10.810 PM,Total Frames in Take,2132,Total Exported Frames,534,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,12.8,-0.077735,-0.150985,-0.201063,-0.964746,-0.308251,1.70344,0.197563,0.000691,0.006004,0.14626,-0.073458,-0.986497,-0.060627,1.382375,0.211177,0.001464,-0.06073,0.143873,-0.00536,-0.987716,-0.099469,0.848914,-0.131993,0.000731,-0.27027,0.052434,-0.462482,-0.842802,-0.331087,0.782054,0.393877,0.001273,-0.006854,0.077636,-0.023743,-0.996675,-0.082152,0.055776,0.305577,0.002152,0.003503,-0.141674,-0.001549,0.989906,0.035316,0.060004,-0.24495,0.001734
385,12.833333,-0.075089,-0.151656,-0.201306,-0.9648,-0.306198,1.70436,0.191481,0.000681,0.007904,0.145278,-0.073253,-0.986644,-0.058346,1.38343,0.206347,0.001422,-0.061953,0.145643,-0.00337,-0.98739,-0.09828,0.84919,-0.137315,0.000633,-0.270759,0.050675,-0.465146,-0.841285,-0.325961,0.782981,0.39033,0.001143,-0.006664,0.077537,-0.02378,-0.996684,-0.082129,0.055808,0.305538,0.002114,0.010893,-0.141173,0.002778,0.989921,0.035214,0.060911,-0.244757,0.002162
386,12.866667,-0.072704,-0.152472,-0.20087,-0.964945,-0.303793,1.705625,0.18562,0.000688,0.009877,0.144439,-0.072967,-0.98677,-0.056141,1.384695,0.201783,0.001419,-0.05988,0.145544,-0.004692,-0.987527,-0.096849,0.849721,-0.142114,0.000747,-0.271259,0.049307,-0.467902,-0.839676,-0.320729,0.78404,0.38666,0.001223,-0.006703,0.07763,-0.024307,-0.996663,-0.08217,0.055989,0.305572,0.002055,0.009701,-0.140604,0.002259,0.990016,0.035366,0.060758,-0.245036,0.002179
387,12.9,-0.070353,-0.152802,-0.199186,-0.965415,-0.301032,1.707112,0.179963,0.000672,0.005443,0.136225,-0.068146,-0.988316,-0.052863,1.383377,0.195298,0.002054,-0.069293,0.155884,0.00547,-0.985327,-0.095365,0.850631,-0.146543,0.000504,-0.271506,0.049894,-0.469731,-0.838539,-0.315855,0.785305,0.382836,0.001366,-0.006893,0.077424,-0.02459,-0.996671,-0.082174,0.056075,0.305593,0.001984,0.011395,-0.139958,0.002281,0.990089,0.035458,0.060754,-0.245144,0.002208
388,12.933333,-0.068178,-0.153615,-0.19737,-0.965815,-0.298212,1.708583,0.174762,0.000697,0.007053,0.134982,-0.067808,-0.9885,-0.050771,1.384245,0.191367,0.00205,-0.062703,0.15075,-0.000158,-0.986582,-0.093552,0.850586,-0.149549,0.000613,-0.271013,0.049566,-0.470553,-0.838257,-0.311446,0.786481,0.379399,0.001283,-0.0067,0.077399,-0.023884,-0.996692,-0.082092,0.055955,0.30558,0.00201,0.011608,-0.139242,0.001804,0.990189,0.035614,0.06076,-0.245364,0.002202
389,12.966667,-0.066074,-0.154385,-0.195693,-0.96618,-0.295528,1.709927,0.170085,0.000639,0.009062,0.133829,-0.066933,-0.9887,-0.048904,1.385054,0.187925,0.002019,-0.058197,0.147239,-0.003273,-0.987382,-0.091755,0.850172,-0.151847,0.000735,-0.271189,0.048499,-0.471624,-0.83766,-0.307308,0.787496,0.376463,0.001215,-0.006615,0.077253,-0.02353,-0.996712,-0.082045,0.055895,0.305533,0.002018,0.010912,-0.1389,0.001401,0.990245,0.035681,0.060717,-0.245543,0.002201
390,13,-0.06354,-0.155414,-0.19396,-0.966534,-0.293062,1.711303,0.165893,0.00064,0.01101,0.132397,-0.066383,-0.98891,-0.047105,1.385953,0.184875,0.001986,-0.055871,0.146148,-0.005582,-0.987668,-0.090006,0.849646,-0.153696,0.000706,-0.27249,0.047733,-0.471771,-0.8372,-0.303956,0.788866,0.374059,0.001196,-0.00657,0.077049,-0.02285,-0.996744,-0.081979,0.0557,0.305495,0.002088,0.010907,-0.138833,0.001219,0.990255,0.035718,0.060721,-0.245526,0.002196
391,13.033333,-0.061508,-0.156816,-0.192839,-0.966664,-0.290983,1.712752,0.162103,0.000669,0.013182,0.131651,-0.06589,-0.989016,-0.045444,1.38715,0.182196,0.002004,-0.054226,0.146621,-0.007514,-0.987677,-0.088236,0.848999,-0.154944,0.000699,-0.271956,0.046849,-0.473778,-0.836289,-0.300907,0.790429,0.372227,0.001181,-0.006199,0.07677,-0.021505,-0.996798,-0.081797,0.055391,0.305456,0.002133,0.011477,-0.139059,0.001485,0.990216,0.035667,0.060796,-0.245376,0.002179
392,13.066667,-0.059885,-0.157583,-0.192307,-0.966747,-0.289107,1.714363,0.158627,0.000665,0.015094,0.131643,-0.065201,-0.989035,-0.043903,1.388606,0.179687,0.001972,-0.052539,0.146967,-0.009256,-0.987702,-0.086615,0.848545,-0.155396,0.000683,-0.27028,0.047131,-0.474396,-0.836466,-0.298703,0.792574,0.371022,0.001068,-0.003666,0.077377,-0.020426,-0.996786,-0.081762,0.055625,0.304819,0.001746,0.009879,-0.139562,0.001246,0.990163,0.035594,0.060751,-0.245094,0.002187
393,13.1,-0.059295,-0.157845,-0.191982,-0.966805,-0.287272,1.716123,0.155396,0.000681,0.016573,0.131773,-0.064651,-0.989031,-0.042412,1.390278,0.176994,0.001928,-0.052253,0.148002,-0.009358,-0.987561,-0.085389,0.848889,-0.155512,0.000673,-0.269158,0.047003,-0.473328,-0.83744,-0.297183,0.794899,0.370368,0.001217,-0.004085,0.077317,-0.020291,-0.996792,-0.08175,0.055595,0.304884,0.001713,0.010854,-0.140072,0.002038,0.99008,0.035431,0.060847,-0.244848,0.002183
394,13.133333,-0.059402,-0.15856,-0.191229,-0.966831,-0.285273,1.71778,0.152383,0.000706,0.017133,0.131173,-0.064672,-0.989099,-0.040714,1.391854,0.173814,0.001974,-0.048147,0.146086,-0.009379,-0.988055,-0.084577,0.849508,-0.154936,0.000664,-0.267199,0.046857,-0.474729,-0.837282,-0.296322,0.797092,0.370341,0.00127,-0.00455,0.077103,-0.020306,-0.996806,-0.081731,0.0556,0.304917,0.001679,0.011213,-0.140321,0.002261,0.99004,0.035371,0.06091,-0.244725,0.002172
395,13.166667,-0.059857,-0.160177,-0.19026,-0.966727,-0.283132,1.719129,0.149403,0.000707,0.01753,0.130153,-0.064966,-0.989208,-0.039022,1.393071,0.170259,0.00202,-0.043397,0.143812,-0.008723,-0.988615,-0.084315,0.850327,-0.154196,0.000691,-0.264265,0.043683,-0.472755,-0.839499,-0.296347,0.799185,0.370857,0.001207,-0.00759,0.076329,-0.020861,-0.996836,-0.081702,0.055248,0.305581,0.002082,0.010581,-0.140043,0.001795,0.990087,0.035473,0.060826,-0.244842,0.002181
396,13.2,-0.059985,-0.162066,-0.189437,-0.966566,-0.28107,1.720095,0.146272,0.000664,0.024041,0.135634,-0.069822,-0.988003,-0.038301,1.396424,0.168735,0.001635,-0.042561,0.136955,-0.007064,-0.989637,-0.084164,0.850915,-0.154211,0.00069,-0.263151,0.040876,-0.47101,-0.84097,-0.296972,0.801232,0.371355,0.001293,-0.007255,0.075906,-0.020708,-0.996873,-0.081658,0.055229,0.305491,0.002053,0.011851,-0.139419,0.00173,0.990161,0.035647,0.06082,-0.245059,0.002171
397,13.233333,-0.060005,-0.164557,-0.189423,-0.966147,-0.27929,1.720771,0.142991,0.000644,0.024909,0.134168,-0.070042,-0.988166,-0.036317,1.397268,0.165015,0.001663,-0.04234,0.132496,-0.00508,-0.990266,-0.083921,0.851194,-0.155602,0.000657,-0.261817,0.037103,-0.467744,-0.84338,-0.297491,0.803072,0.371478,0.001449,-0.006685,0.075686,-0.020686,-0.996895,-0.081632,0.055244,0.305424,0.002046,0.010694,-0.138982,0.00114,0.990237,0.035745,0.060728,-0.245365,0.002175
398,13.266667,-0.058623,-0.166206,-0.190384,-0.96576,-0.277669,1.721387,0.139357,0.000703,0.025845,0.13282,-0.070152,-0.988317,-0.034222,1.398247,0.161414,0.001659,-0.040136,0.12988,-0.0067,-0.990694,-0.083159,0.851365,-0.158418,0.000631,-0.260202,0.034004,-0.463755,-0.846209,-0.297967,0.805266,0.370871,0.001256,-0.003227,0.076342,-0.020113,-0.996874,-0.081604,0.055664,0.304661,0.001711,0.010627,-0.138295,0.000994,0.990334,0.035878,0.060683,-0.245597,0.00218
399,13.3,-0.057619,-0.166945,-0.19133,-0.965506,-0.27599,1.722179,0.135588,0.000641,0.026569,0.131917,-0.069832,-0.988441,-0.032151,1.399362,0.157853,0.001718,-0.03993,0.131226,-0.007167,-0.990522,-0.082171,0.851856,-0.162489,0.000616,-0.260242,0.032675,-0.460505,-0.848022,-0.298056,0.807695,0.369287,0.001201,-0.00287,0.076168,-0.019765,-0.996895,-0.081526,0.055604,0.304598,0.001727,0.008232,-0.138136,0.000339,0.990379,0.035976,0.060552,-0.24579,0.002203
400,13.333333,-0.056773,-0.167582,-0.192367,-0.96524,-0.274108,1.723243,0.1318,0.000598,0.035334,0.144202,-0.058971,-0.987157,-0.029509,1.397743,0.159579,0.001815,-0.038375,0.132912,-0.006529,-0.990363,-0.081191,0.852862,-0.166935,0.000663,-0.260061,0.033491,-0.460634,-0.847976,-0.297587,0.810081,0.366875,0.001142,-0.002823,0.076,-0.019445,-0.996914,-0.081453,0.055555,0.304556,0.001706,0.00794,-0.138055,0.000233,0.990393,0.036025,0.060533,-0.245856,0.002214
401,13.366667,-0.056327,-0.167981,-0.192697,-0.965131,-0.271844,1.724649,0.128155,0.000645,0.035841,0.14356,-0.058177,-0.98728,-0.027272,1.399059,0.155869,0.001829,-0.038018,0.132235,-0.006286,-0.990469,-0.080157,0.854443,-0.171425,0.000682,-0.260281,0.034326,-0.458054,-0.849272,-0.297005,0.812658,0.363808,0.001286,-0.002944,0.0759,-0.019203,-0.996926,-0.0814,0.055507,0.304548,0.001699,0.007873,-0.13799,0.000211,0.990402,0.036051,0.060535,-0.245878,0.002213
402,13.4,-0.056853,-0.168817,-0.191762,-0.96514,-0.269113,1.726318,0.124698,0.000618,0.03597,0.142594,-0.057437,-0.987458,-0.024988,1.400384,0.151881,0.001817,-0.039603,0.132352,-0.004591,-0.990401,-0.079166,0.856356,-0.175954,0.000691,-0.260208,0.034475,-0.456668,-0.850034,-0.29572,0.814844,0.360485,0.00108,-0.003034,0.075723,-0.0189,-0.996945,-0.081339,0.055462,0.304551,0.001671,0.025572,-0.135738,0.001746,0.990413,0.035653,0.062257,-0.245112,0.001927
403,13.433333,-0.057656,-0.169735,-0.190907,-0.965101,-0.26613,1.728036,0.121407,0.000662,0.03586,0.141359,-0.056459,-0.987696,-0.022682,1.401667,0.147635,0.001865,-0.037732,0.131054,-0.004568,-0.990646,-0.078199,0.858079,-0.180247,0.000696,-0.261256,0.032923,-0.454001,-0.851202,-0.294017,0.816447,0.356858,0.00132,-0.002954,0.075539,-0.018644,-0.996964,-0.081267,0.055435,0.304523,0.001668,0.024951,-0.135697,0.001717,0.990435,0.035715,0.06223,-0.245145,0.001905
404,13.466667,-0.058701,-0.17112,-0.19006,-0.964961,-0.263061,1.729767,0.118193,0.000656,0.035864,0.140283,-0.055359,-0.987912,-0.020217,1.402827,0.14334,0.001819,-0.038165,0.130251,-0.003287,-0.990741,-0.077088,0.859434,-0.184496,0.000655,-0.261716,0.032519,-0.455597,-0.850223,-0.291899,0.817884,0.353005,0.001156,-0.002637,0.075502,-0.018486,-0.996971,-0.081211,0.055436,0.304489,0.001657,0.023803,-0.135558,0.001477,0.990482,0.035757,0.062149,-0.245213,0.001905
405,13.5,-0.060034,-0.172891,-0.188766,-0.964817,-0.25994,1.73149,0.114912,0.000634,0.035314,0.138877,-0.054471,-0.98818,-0.017839,1.404078,0.138857,0.001889,-0.038916,0.12785,-0.004241,-0.991021,-0.07594,0.860765,-0.188868,0.000647,-0.262259,0.030804,-0.453634,-0.851169,-0.289557,0.819186,0.348702,0.001344,-0.00212,0.075371,-0.018339,-0.996985,-0.081154,0.055448,0.30442,0.001655,0.023382,-0.13538,0.001478,0.990517,0.035847,0.062054,-0.24531,0.001952
406,13.533333,-0.061249,-0.174385,-0.187593,-0.964701,-0.256803,1.733164,0.111521,0.000655,0.034979,0.137442,-0.053655,-0.988437,-0.015493,1.405202,0.134424,0.001863,-0.037891,0.127865,-0.003073,-0.991063,-0.074967,0.861868,-0.193134,0.000672,-0.264609,0.030768,-0.454263,-0.850106,-0.286871,0.820307,0.344134,0.001113,-0.003838,0.074332,-0.018492,-0.997055,-0.081218,0.055027,0.305116,0.001907,0.022067,-0.135041,0.00126,0.990593,0.035895,0.061953,-0.245443,0.002004
407,13.566667,-0.062182,-0.175627,-0.18626,-0.964674,-0.253775,1.734792,0.108046,0.00066,0.034497,0.135883,-0.053021,-0.988703,-0.013279,1.406316,0.129916,0.001937,-0.036041,0.125133,-0.004109,-0.991477,-0.074087,0.863002,-0.197453,0.000761,-0.266867,0.029296,-0.453185,-0.850028,-0.284337,0.821551,0.339364,0.001144,-0.003056,0.073978,-0.018238,-0.997088,-0.0811,0.055021,0.305007,0.001878,0.020893,-0.134265,0.000447,0.990725,0.035865,0.061819,-0.245694,0.002086
408,13.6,-0.062822,-0.176634,-0.184647,-0.964759,-0.250888,1.736321,0.104484,0.000658,0.034418,0.134716,-0.052468,-0.988895,-0.011126,1.407297,0.125589,0.001886,-0.037138,0.123892,-0.004387,-0.991591,-0.073345,0.86428,-0.201825,0.00069,-0.268027,0.029157,-0.453295,-0.849609,-0.281506,0.82258,0.334595,0.001085,-0.002627,0.073912,-0.018173,-0.997096,-0.081074,0.055056,0.30494,0.001862,0.019436,-0.133949,-0.000097,0.990798,0.035991,0.061729,-0.245857,0.002054
409,13.633333,-0.06302,-0.177491,-0.183665,-0.964776,-0.248274,1.737753,0.100856,0.000676,0.034198,0.133528,-0.051652,-0.989107,-0.009133,1.408199,0.121292,0.001894,-0.036526,0.124719,-0.00203,-0.991518,-0.072732,0.865364,-0.206121,0.000744,-0.26975,0.028079,-0.453155,-0.849174,-0.27882,0.823554,0.329939,0.001115,-0.002155,0.073767,-0.018043,-0.99711,-0.081048,0.055086,0.304894,0.001872,0.0166,-0.133503,-0.000855,0.990909,0.036068,0.061571,-0.246004,0.002098
410,13.666667,-0.063938,-0.178416,-0.182806,-0.964708,-0.245906,1.739061,0.097251,0.000658,0.034087,0.132206,-0.051063,-0.989319,-0.007245,1.409135,0.116984,0.00191,-0.036022,0.123554,-0.002172,-0.991682,-0.072166,0.866451,-0.210375,0.000709,-0.269916,0.027541,-0.452333,-0.849577,-0.276159,0.824366,0.325563,0.001151,-0.001898,0.073537,-0.017621,-0.997135,-0.080985,0.055063,0.304826,0.00187,0.014666,-0.133069,-0.001511,0.990997,0.036136,0.061463,-0.24616,0.002123
411,13.7,-0.06466,-0.179546,-0.182365,-0.964534,-0.243756,1.740362,0.093675,0.000638,0.034022,0.130876,-0.050775,-0.989513,-0.005467,1.410148,0.112732,0.001875,-0.036781,0.122081,-0.000743,-0.991838,-0.071777,0.867504,-0.214664,0.000741,-0.271269,0.027045,-0.451139,-0.849797,-0.273691,0.825277,0.321471,0.001248,-0.001402,0.073318,-0.017511,-0.997154,-0.080954,0.055089,0.304795,0.001905,0.013829,-0.132802,-0.001832,0.991044,0.036166,0.061423,-0.246232,0.002119
412,13.733333,-0.065064,-0.180608,-0.181781,-0.964419,-0.241751,1.741622,0.090172,0.000661,0.034353,0.129985,-0.050059,-0.989656,-0.003766,1.411063,0.10862,0.001861,-0.035606,0.121039,-0.001043,-0.992009,-0.07145,0.868569,-0.2187,0.00073,-0.271701,0.02686,-0.452877,-0.84874,-0.271182,0.826284,0.317674,0.001237,-0.001613,0.073156,-0.0175,-0.997166,-0.080918,0.055096,0.304775,0.001883,0.013084,-0.132652,-0.001997,0.991074,0.036193,0.061376,-0.246261,0.002109
413,13.766667,-0.065342,-0.181914,-0.181293,-0.964246,-0.239803,1.742922,0.08667,0.00065,0.034441,0.128769,-0.049789,-0.989825,-0.002085,1.412084,0.104401,0.00188,-0.036573,0.120064,-0.000436,-0.992092,-0.071196,0.869687,-0.222707,0.00071,-0.272435,0.025266,-0.452897,-0.848543,-0.269018,0.827407,0.314277,0.00116,-0.001515,0.072972,-0.017328,-0.997182,-0.080861,0.055109,0.304779,0.001906,0.01261,-0.132537,-0.002101,0.991096,0.036196,0.061364,-0.246294,0.002105
414,13.8,-0.066014,-0.183107,-0.180776,-0.964072,-0.237919,1.744158,0.083124,0.000654,0.034474,0.127641,-0.04933,-0.989993,-0.000516,1.413027,0.100196,0.001819,-0.036337,0.119637,0.001639,-0.992151,-0.071109,0.87071,-0.226374,0.000681,-0.27182,0.024301,-0.451191,-0.849676,-0.267127,0.828584,0.311078,0.001293,-0.001954,0.072816,-0.017185,-0.997195,-0.080804,0.055114,0.304769,0.001883,0.011725,-0.132517,-0.002291,0.991109,0.03622,0.061319,-0.246313,0.002085
415,13.833333,-0.066707,-0.184313,-0.180133,-0.963914,-0.236007,1.745283,0.07953,0.000599,0.034398,0.126581,-0.048992,-0.990148,0.00106,1.413874,0.09593,0.001837,-0.035468,0.118877,0.00268,-0.992272,-0.071031,0.871614,-0.229997,0.000697,-0.271856,0.023202,-0.450239,-0.850201,-0.265511,0.829697,0.30825,0.001173,-0.001809,0.072573,-0.017237,-0.997213,-0.08076,0.055156,0.304723,0.001904,0.010906,-0.13237,-0.002514,0.991137,0.036243,0.061262,-0.246361,0.002073
416,13.866667,-0.066891,-0.185358,-0.179453,-0.963828,-0.234037,1.746335,0.075809,0.000652,0.034758,0.125621,-0.048503,-0.990282,0.002601,1.414541,0.091749,0.001786,-0.034951,0.116771,0.003483,-0.992538,-0.070957,0.87237,-0.233687,0.000736,-0.272584,0.022294,-0.450595,-0.849803,-0.264231,0.830855,0.305526,0.001237,-0.001583,0.072395,-0.018013,-0.997212,-0.080695,0.055389,0.304647,0.001865,0.010038,-0.132105,-0.002843,0.991181,0.036271,0.061204,-0.246428,0.002068
417,13.9,-0.066895,-0.186171,-0.17831,-0.963883,-0.232117,1.747316,0.071952,0.000679,0.03525,0.124606,-0.048186,-0.990409,0.004086,1.415126,0.087594,0.001745,-0.035172,0.117126,0.004761,-0.992483,-0.070767,0.872881,-0.23735,0.00072,-0.272493,0.021054,-0.450278,-0.850032,-0.263026,0.831851,0.302924,0.001137,-0.00073,0.072089,-0.018122,-0.997233,-0.080693,0.055452,0.304573,0.001897,0.009916,-0.131835,-0.003068,0.991217,0.036334,0.061188,-0.246509,0.002042
418,13.933333,-0.067106,-0.187574,-0.17748,-0.96375,-0.230305,1.748235,0.068018,0.000629,0.03587,0.123666,-0.047801,-0.990523,0.005468,1.415622,0.083592,0.001718,-0.034201,0.116406,0.005062,-0.9926,-0.070486,0.873064,-0.240929,0.000737,-0.272341,0.018542,-0.447856,-0.851417,-0.261988,0.833022,0.300267,0.001252,-0.000433,0.071745,-0.018363,-0.997254,-0.08069,0.055523,0.304492,0.001885,0.008006,-0.131351,-0.003665,0.991297,0.036358,0.061036,-0.246622,0.002033
419,13.966667,-0.067015,-0.188339,-0.176287,-0.963826,-0.22861,1.749067,0.064013,0.000504,0.03668,0.122367,-0.047409,-0.990673,0.006725,1.416085,0.079624,0.001742,-0.034113,0.116418,0.003987,-0.992606,-0.070002,0.8731,-0.244298,0.000743,-0.272051,0.018101,-0.448421,-0.851222,-0.261178,0.834085,0.297551,0.001211,0.00004,0.071356,-0.018611,-0.997277,-0.080722,0.05561,0.30439,0.001911,0.006999,-0.130793,-0.004044,0.991377,0.036289,0.060961,-0.246774,0.00203
420,14,-0.065622,-0.18969,-0.175433,-0.963813,-0.227109,1.749766,0.060248,0.000646,0.037943,0.121158,-0.04697,-0.990795,0.007978,1.416414,0.075895,0.001667,-0.034079,0.115955,0.004882,-0.992658,-0.069549,0.872931,-0.247529,0.000775,-0.2721,0.01773,-0.446684,-0.852127,-0.260382,0.835239,0.294718,0.001178,0.0004,0.070962,-0.018856,-0.997301,-0.080749,0.055708,0.304272,0.001927,0.006189,-0.130561,-0.004261,0.991412,0.036321,0.060932,-0.246808,0.00196
421,14.033333,-0.064756,-0.190897,-0.175031,-0.963706,-0.225827,1.750424,0.056513,0.000632,0.038855,0.119425,-0.046762,-0.99098,0.009132,1.416878,0.072197,0.001634,-0.032907,0.113444,0.004034,-0.992991,-0.069065,0.872671,-0.250397,0.000801,-0.272705,0.016863,-0.445018,-0.852822,-0.259591,0.836466,0.291948,0.001197,-0.001597,0.05939,-0.01989,-0.998035,-0.082444,0.055627,0.303216,0.001949,0.005091,-0.13026,-0.004516,0.991457,0.036309,0.060842,-0.246854,0.001967
422,14.066667,-0.064911,-0.192638,-0.174713,-0.963407,-0.224716,1.75102,0.052918,0.000477,0.03967,0.117172,-0.046709,-0.991219,0.010296,1.417394,0.068561,0.001715,-0.033607,0.112616,0.003062,-0.993065,-0.068672,0.872453,-0.25284,0.000684,-0.274437,0.016474,-0.443563,-0.853033,-0.258914,0.837798,0.289239,0.00125,-0.001038,0.059187,-0.020027,-0.998046,-0.082369,0.055682,0.303029,0.001988,0.004667,-0.130062,-0.004576,0.991484,0.036295,0.06082,-0.246865,0.00193
423,14.1,-0.063852,-0.194492,-0.174409,-0.96316,-0.22361,1.751576,0.049801,0.000606,0.040225,0.114908,-0.047,-0.991448,0.011407,1.417908,0.065039,0.001661,-0.031613,0.110753,0.002738,-0.993341,-0.068494,0.872075,-0.254996,0.00079,-0.275481,0.015181,-0.441473,-0.853804,-0.257957,0.839027,0.286707,0.001216,-0.000588,0.059659,-0.020048,-0.998017,-0.082273,0.055751,0.302836,0.002033,0.004236,-0.129476,-0.004257,0.991564,0.036212,0.060762,-0.246818,0.001815
424,14.133333,-0.064067,-0.196992,-0.173938,-0.962723,-0.222518,1.752085,0.046791,0.000494,0.041256,0.11256,-0.046956,-0.991677,0.012538,1.418299,0.061692,0.001658,-0.030051,0.10815,0.001233,-0.99368,-0.068596,0.871782,-0.25667,0.000744,-0.274603,0.01411,-0.440352,-0.854684,-0.256705,0.840186,0.284541,0.001107,0.000571,0.059801,-0.01965,-0.998017,-0.082178,0.055743,0.302637,0.002011,0.004104,-0.129399,-0.004352,0.991575,0.036222,0.060769,-0.246856,0.001852
425,14.166667,-0.063798,-0.199491,-0.173778,-0.962255,-0.221388,1.75254,0.04402,0.00053,0.042419,0.110046,-0.046876,-0.991914,0.013723,1.418638,0.058434,0.001606,-0.030221,0.105411,0.002039,-0.993967,-0.068898,0.871345,-0.258307,0.000769,-0.277384,0.013215,-0.439893,-0.854036,-0.255478,0.841334,0.282631,0.00117,0.001358,0.059936,-0.019405,-0.998013,-0.082055,0.055707,0.302551,0.002056,0.004071,-0.129327,-0.004476,0.991584,0.036252,0.060774,-0.246883,0.001877
426,14.2,-0.063475,-0.20227,-0.1732,-0.9618,-0.220095,1.752987,0.041399,0.000489,0.043107,0.107244,-0.047187,-0.992176,0.014959,1.419101,0.055259,0.001603,-0.027444,0.102301,0.000007,-0.994375,-0.069491,0.871084,-0.259705,0.000776,-0.276429,0.010579,-0.437166,-0.855781,-0.253732,0.842383,0.281239,0.00113,0.002135,0.059949,-0.019011,-0.998018,-0.081981,0.055644,0.302502,0.00205,0.003596,-0.129117,-0.004405,0.991613,0.036266,0.06078,-0.24692,0.001898
427,14.233333,-0.062749,-0.204461,-0.172866,-0.961444,-0.218629,1.753456,0.038883,0.000512,0.044569,0.105415,-0.046572,-0.992337,0.01631,1.419263,0.052511,0.001532,-0.027557,0.101069,0.002242,-0.994495,-0.07027,0.870749,-0.261147,0.000857,-0.277793,0.00936,-0.436987,-0.855445,-0.251686,0.843415,0.280149,0.001153,0.0025,0.060012,-0.018564,-0.998022,-0.081906,0.055568,0.302483,0.00203,0.003547,-0.128965,-0.004656,0.991632,0.036259,0.060742,-0.246928,0.001882
428,14.266667,-0.062363,-0.206438,-0.172057,-0.961192,-0.216968,1.753941,0.036408,0.000539,0.025892,0.08034,-0.051136,-0.995118,0.018648,1.419453,0.041723,0.000887,-0.0259,0.098558,0.002771,-0.99479,-0.071216,0.870563,-0.26251,0.000838,-0.278499,0.007282,-0.436982,-0.855238,-0.249385,0.844163,0.279544,0.001171,0.00468,0.059843,-0.017869,-0.998037,-0.081871,0.055411,0.302511,0.002016,0.002682,-0.128618,-0.004695,0.99168,0.036268,0.060724,-0.246991,0.001899
429,14.3,-0.060403,-0.207631,-0.171017,-0.961246,-0.21515,1.754395,0.034125,0.000517,0.027853,0.079125,-0.050622,-0.995189,0.01963,1.419694,0.039639,0.002321,-0.026025,0.098531,0.004748,-0.994782,-0.072179,0.870409,-0.263628,0.000799,-0.277629,0.004398,-0.435975,-0.856054,-0.246984,0.844819,0.279202,0.001154,0.005604,0.059724,-0.017388,-0.998048,-0.081813,0.05531,0.302448,0.002004,0.003204,-0.128178,-0.004725,0.991735,0.036285,0.060775,-0.247073,0.00182
430,14.333333,-0.059656,-0.208934,-0.169872,-0.961214,-0.213315,1.754853,0.032028,0.000512,0.027836,0.076495,-0.050256,-0.995414,0.021496,1.419615,0.037318,0.000882,-0.024996,0.096656,0.006271,-0.994984,-0.073096,0.870152,-0.264616,0.000719,-0.277681,0.002075,-0.43534,-0.856369,-0.244313,0.845175,0.279166,0.001192,0.006684,0.059817,-0.016974,-0.998043,-0.081729,0.055254,0.302386,0.002038,0.002997,-0.127843,-0.004889,0.991778,0.036287,0.06076,-0.247114,0.001804
431,14.366667,-0.058806,-0.210083,-0.168997,-0.96117,-0.211396,1.755241,0.030166,0.000509,0.028902,0.074786,-0.049779,-0.995537,0.022955,1.41967,0.035587,0.000843,-0.02408,0.094444,0.006859,-0.995215,-0.073921,0.869907,-0.265339,0.00084,-0.278162,-0.000143,-0.435102,-0.856337,-0.24162,0.845484,0.279399,0.001151,0.007309,0.059632,-0.016579,-0.998056,-0.081693,0.055222,0.302384,0.00205,0.002158,-0.127553,-0.005258,0.991816,0.036326,0.060658,-0.247161,0.001771
432,14.4,-0.058136,-0.211361,-0.168195,-0.961071,-0.209584,1.755551,0.028625,0.000497,0.029747,0.073291,-0.049134,-0.995655,0.024422,1.419669,0.034136,0.000897,-0.02355,0.09376,0.00752,-0.995288,-0.074533,0.869653,-0.265822,0.000819,-0.27772,-0.002525,-0.435503,-0.856273,-0.238826,0.845712,0.279646,0.001187,0.007991,0.059517,-0.016269,-0.998063,-0.081664,0.055161,0.302384,0.002057,0.002109,-0.127321,-0.005453,0.991844,0.036364,0.060625,-0.24717,0.001729
433,14.433333,-0.05735,-0.212433,-0.167672,-0.960973,-0.207773,1.755792,0.027475,0.00054,0.030544,0.071781,-0.048436,-0.995775,0.025898,1.419582,0.033026,0.000864,-0.022362,0.092066,0.007992,-0.99547,-0.074918,0.869314,-0.265965,0.000851,-0.277488,-0.00423,-0.436115,-0.856029,-0.236122,0.845992,0.279955,0.001059,0.009335,0.059372,-0.015382,-0.998074,-0.081631,0.055072,0.302388,0.002069,0.002018,-0.127008,-0.005733,0.991883,0.036411,0.06059,-0.247218,0.001769
434,14.466667,-0.056792,-0.213388,-0.167178,-0.960881,-0.205874,1.756045,0.026688,0.00056,0.031484,0.07059,-0.047743,-0.995865,0.02744,1.419589,0.032222,0.000857,-0.02213,0.091511,0.010312,-0.995505,-0.075159,0.869011,-0.265844,0.000795,-0.279808,-0.005535,-0.436668,-0.854984,-0.233522,0.846203,0.280365,0.001112,0.00989,0.059408,-0.015208,-0.998069,-0.081564,0.05498,0.302437,0.00207,0.001866,-0.126808,-0.005867,0.991908,0.036448,0.060562,-0.247231,0.00175
